Pref_Voter_Id,Contest_Id,Pref_Voter_Id,Serial_Number_Id,Tally_Type_Id,Precinct_Id,Over_Vote,Under_Vote,Choice_1,Choice_2,Choice_3,Choice_1_Race_Id,Choice_2_Race_Id,Choice_3_Race_Id
120179,70,120179,262,1,262,0,0,399,398,0,Black,White,0
120180,70,120180,262,1,262,0,0,400,398,399,Hispanic,White,Black
120181,70,120181,262,1,262,0,0,399,400,398,Black,Hispanic,White
120182,70,120182,262,1,262,0,0,400,0,0,Hispanic,0,0
120183,70,120183,262,1,262,0,0,399,0,0,Black,0,0
120184,70,120184,262,1,262,0,1,0,0,0,0,0,0
120185,70,120185,262,1,262,0,1,0,0,0,0,0,0
120186,70,120186,262,1,262,0,0,398,400,0,White,Hispanic,0
120187,70,120187,262,1,262,0,0,399,0,0,Black,0,0
120188,70,120188,262,1,262,0,0,399,0,0,Black,0,0
120189,70,120189,262,1,262,0,0,400,0,0,Hispanic,0,0
120190,70,120190,262,1,262,0,0,398,399,0,White,Black,0
120191,70,120191,262,1,262,0,0,398,399,400,White,Black,Hispanic
120192,70,120192,262,1,262,0,0,400,0,0,Hispanic,0,0
120193,70,120193,262,1,262,0,1,0,0,0,0,0,0
120194,70,120194,262,1,262,0,0,399,398,400,Black,White,Hispanic
121400,70,121400,267,1,267,0,1,0,0,0,0,0,0
121401,70,121401,267,1,267,0,1,0,0,0,0,0,0
121402,70,121402,267,1,267,0,1,0,0,0,0,0,0
121403,70,121403,267,1,267,0,0,400,398,0,Hispanic,White,0
121404,70,121404,267,1,267,0,1,0,0,0,0,0,0
121405,70,121405,267,1,267,0,0,399,400,0,Black,Hispanic,0
121406,70,121406,267,1,267,0,0,400,399,398,Hispanic,Black,White
121407,70,121407,267,1,267,0,0,400,398,399,Hispanic,White,Black
121408,70,121408,267,1,267,0,0,399,398,400,Black,White,Hispanic
121409,70,121409,267,1,267,0,0,398,0,0,White,0,0
121410,70,121410,267,1,267,0,0,398,400,399,White,Hispanic,Black
121411,70,121411,267,1,267,0,0,398,400,0,White,Hispanic,0
121412,70,121412,267,1,267,0,0,398,0,0,White,0,0
121413,70,121413,267,1,267,0,1,0,0,0,0,0,0
121414,70,121414,267,1,267,0,1,0,0,0,0,0,0
121415,70,121415,267,1,267,0,0,398,399,400,White,Black,Hispanic
121416,70,121416,267,1,267,0,0,398,0,0,White,0,0
121417,70,121417,267,1,267,0,0,400,398,399,Hispanic,White,Black
121418,70,121418,267,1,267,0,0,399,400,398,Black,Hispanic,White
121419,70,121419,267,1,267,0,0,399,0,0,Black,0,0
121420,70,121420,267,1,267,0,0,399,0,0,Black,0,0
121421,70,121421,267,1,267,0,0,400,0,0,Hispanic,0,0
121422,70,121422,267,1,267,0,0,399,398,400,Black,White,Hispanic
121423,70,121423,267,1,267,0,0,399,0,0,Black,0,0
121424,70,121424,267,1,267,0,0,398,0,0,White,0,0
121425,70,121425,267,1,267,0,0,398,399,400,White,Black,Hispanic
121426,70,121426,267,1,267,0,0,398,399,0,White,Black,0
121427,70,121427,267,1,267,0,0,399,0,0,Black,0,0
121428,70,121428,267,1,267,0,0,400,398,399,Hispanic,White,Black
121429,70,121429,267,1,267,0,0,399,400,0,Black,Hispanic,0
121430,70,121430,267,1,267,0,0,398,399,400,White,Black,Hispanic
121431,70,121431,267,1,267,0,0,398,399,400,White,Black,Hispanic
121432,70,121432,267,1,267,0,0,399,0,0,Black,0,0
121433,70,121433,267,1,267,0,0,400,0,0,Hispanic,0,0
121434,70,121434,267,1,267,0,0,400,0,0,Hispanic,0,0
121435,70,121435,267,1,267,0,0,400,398,399,Hispanic,White,Black
121436,70,121436,267,1,267,0,0,398,0,0,White,0,0
121437,70,121437,267,1,267,0,0,400,398,399,Hispanic,White,Black
121438,70,121438,267,1,267,0,0,398,399,400,White,Black,Hispanic
121439,70,121439,267,1,267,0,0,398,399,400,White,Black,Hispanic
121440,70,121440,267,1,267,0,1,0,0,0,0,0,0
121441,70,121441,267,1,267,0,1,0,0,0,0,0,0
121442,70,121442,267,1,267,0,1,0,0,0,0,0,0
121443,70,121443,267,1,267,0,0,399,0,0,Black,0,0
121444,70,121444,267,1,267,0,0,398,0,0,White,0,0
121445,70,121445,267,1,267,0,1,0,0,0,0,0,0
121446,70,121446,267,1,267,0,0,398,0,0,White,0,0
121447,70,121447,267,1,267,0,1,0,0,0,0,0,0
121448,70,121448,267,1,267,0,0,399,398,400,Black,White,Hispanic
121449,70,121449,267,1,267,0,0,398,0,0,White,0,0
121450,70,121450,267,1,267,0,0,398,399,400,White,Black,Hispanic
121451,70,121451,267,1,267,0,0,400,399,398,Hispanic,Black,White
121452,70,121452,267,1,267,0,0,399,0,0,Black,0,0
121453,70,121453,267,1,267,0,0,400,399,0,Hispanic,Black,0
121454,70,121454,267,1,267,0,0,398,400,0,White,Hispanic,0
121455,70,121455,267,1,267,0,0,399,400,398,Black,Hispanic,White
121456,70,121456,267,1,267,0,1,0,0,0,0,0,0
121457,70,121457,267,1,267,0,0,399,400,0,Black,Hispanic,0
121458,70,121458,267,1,267,0,0,399,400,0,Black,Hispanic,0
121459,70,121459,267,1,267,0,0,399,400,0,Black,Hispanic,0
121460,70,121460,267,1,267,0,1,0,0,0,0,0,0
121461,70,121461,267,1,267,0,0,400,398,399,Hispanic,White,Black
121462,70,121462,267,1,267,0,0,400,398,399,Hispanic,White,Black
121463,70,121463,267,1,267,0,0,400,398,0,Hispanic,White,0
121464,70,121464,267,1,267,0,0,399,400,398,Black,Hispanic,White
121465,70,121465,267,1,267,0,0,399,0,0,Black,0,0
121466,70,121466,267,1,267,0,1,0,0,0,0,0,0
121467,70,121467,267,1,267,0,0,399,400,398,Black,Hispanic,White
121468,70,121468,267,1,267,0,0,399,0,0,Black,0,0
121469,70,121469,267,1,267,0,0,399,0,0,Black,0,0
121470,70,121470,267,1,267,0,1,0,0,0,0,0,0
121471,70,121471,267,1,267,0,0,399,400,0,Black,Hispanic,0
121472,70,121472,267,1,267,0,0,398,0,0,White,0,0
121473,70,121473,267,1,267,0,1,0,0,0,0,0,0
121474,70,121474,267,1,267,0,0,398,399,400,White,Black,Hispanic
121475,70,121475,267,1,267,0,0,398,0,0,White,0,0
121476,70,121476,267,1,267,0,1,0,0,0,0,0,0
121477,70,121477,267,1,267,0,0,399,398,400,Black,White,Hispanic
121478,70,121478,267,1,267,0,0,399,400,398,Black,Hispanic,White
121479,70,121479,267,1,267,0,0,400,399,398,Hispanic,Black,White
121480,70,121480,267,1,267,0,0,399,398,400,Black,White,Hispanic
121481,70,121481,267,1,267,0,1,0,0,0,0,0,0
121482,70,121482,267,1,267,0,1,0,0,0,0,0,0
121483,70,121483,267,1,267,0,0,399,400,398,Black,Hispanic,White
121484,70,121484,267,1,267,0,0,400,398,0,Hispanic,White,0
121485,70,121485,267,1,267,0,0,400,398,399,Hispanic,White,Black
121486,70,121486,267,1,267,0,0,398,400,399,White,Hispanic,Black
121487,70,121487,267,1,267,0,0,398,0,0,White,0,0
121488,70,121488,267,1,267,0,0,399,398,400,Black,White,Hispanic
121489,70,121489,267,1,267,0,0,399,400,398,Black,Hispanic,White
121490,70,121490,267,1,267,0,1,0,0,0,0,0,0
121491,70,121491,267,1,267,0,0,400,0,0,Hispanic,0,0
121492,70,121492,267,1,267,1,0,398,0,0,White,0,0
121493,70,121493,267,1,267,0,0,398,400,399,White,Hispanic,Black
121494,70,121494,267,1,267,0,1,0,0,0,0,0,0
121495,70,121495,267,1,267,0,1,0,0,0,0,0,0
121496,70,121496,267,1,267,0,1,0,0,0,0,0,0
121497,70,121497,267,1,267,0,0,399,0,0,Black,0,0
121498,70,121498,267,1,267,0,0,399,0,0,Black,0,0
121499,70,121499,267,1,267,0,0,399,0,0,Black,0,0
121500,70,121500,267,1,267,0,1,0,0,0,0,0,0
121501,70,121501,267,1,267,0,0,398,400,399,White,Hispanic,Black
121502,70,121502,267,1,267,0,0,399,398,400,Black,White,Hispanic
121503,70,121503,267,1,267,0,0,399,398,400,Black,White,Hispanic
121504,70,121504,267,1,267,0,0,399,0,0,Black,0,0
121505,70,121505,267,1,267,0,1,0,0,0,0,0,0
121506,70,121506,267,1,267,0,1,0,0,0,0,0,0
121507,70,121507,267,1,267,0,0,399,400,0,Black,Hispanic,0
121508,70,121508,267,1,267,0,0,398,0,0,White,0,0
121509,70,121509,267,1,267,0,1,0,0,0,0,0,0
121510,70,121510,267,1,267,0,0,399,400,398,Black,Hispanic,White
121511,70,121511,267,1,267,0,0,398,0,0,White,0,0
121512,70,121512,267,1,267,0,0,398,400,399,White,Hispanic,Black
121513,70,121513,267,1,267,0,0,400,0,0,Hispanic,0,0
121514,70,121514,267,1,267,0,1,0,0,0,0,0,0
121515,70,121515,267,1,267,0,0,400,399,0,Hispanic,Black,0
121516,70,121516,267,1,267,0,1,399,0,0,Black,0,0
121517,70,121517,267,1,267,0,1,0,0,0,0,0,0
121518,70,121518,267,1,267,0,0,399,0,0,Black,0,0
121519,70,121519,267,1,267,0,0,399,0,0,Black,0,0
121520,70,121520,267,1,267,0,0,399,398,400,Black,White,Hispanic
121521,70,121521,267,1,267,0,0,399,398,0,Black,White,0
121522,70,121522,267,1,267,0,0,399,0,0,Black,0,0
121523,70,121523,267,1,267,0,0,398,0,0,White,0,0
121524,70,121524,267,1,267,0,0,398,0,0,White,0,0
121525,70,121525,267,1,267,0,1,0,0,0,0,0,0
121526,70,121526,267,1,267,0,0,399,398,400,Black,White,Hispanic
121527,70,121527,267,1,267,0,1,0,0,0,0,0,0
121528,70,121528,267,1,267,0,0,399,0,0,Black,0,0
121529,70,121529,267,1,267,0,1,0,0,0,0,0,0
121530,70,121530,267,1,267,0,1,0,0,0,0,0,0
121531,70,121531,267,1,267,0,0,399,0,0,Black,0,0
121532,70,121532,267,1,267,0,0,399,400,0,Black,Hispanic,0
121533,70,121533,267,1,267,0,1,0,0,0,0,0,0
121534,70,121534,267,1,267,0,0,399,398,400,Black,White,Hispanic
121535,70,121535,267,1,267,0,0,400,398,399,Hispanic,White,Black
121536,70,121536,267,1,267,0,0,399,400,398,Black,Hispanic,White
121537,70,121537,267,1,267,0,0,399,398,400,Black,White,Hispanic
121538,70,121538,267,1,267,0,0,399,400,398,Black,Hispanic,White
121539,70,121539,267,1,267,0,0,399,400,0,Black,Hispanic,0
125190,70,125190,248,1,248,0,0,399,0,0,Black,0,0
125191,70,125191,248,1,248,0,0,399,0,0,Black,0,0
125192,70,125192,248,1,248,0,0,398,400,399,White,Hispanic,Black
125193,70,125193,248,1,248,0,0,400,0,0,Hispanic,0,0
125194,70,125194,248,1,248,0,0,399,400,398,Black,Hispanic,White
125195,70,125195,248,1,248,0,0,399,398,400,Black,White,Hispanic
125196,70,125196,248,1,248,0,0,399,400,398,Black,Hispanic,White
125197,70,125197,248,1,248,0,0,399,400,0,Black,Hispanic,0
125198,70,125198,248,1,248,0,0,398,0,0,White,0,0
125199,70,125199,248,1,248,0,0,400,398,0,Hispanic,White,0
125200,70,125200,248,1,248,0,0,398,400,0,White,Hispanic,0
125201,70,125201,248,1,248,0,0,399,400,0,Black,Hispanic,0
125202,70,125202,248,1,248,0,1,0,0,0,0,0,0
125203,70,125203,248,1,248,0,1,0,0,0,0,0,0
125204,70,125204,248,1,248,0,1,0,0,0,0,0,0
125205,70,125205,248,1,248,0,1,0,0,0,0,0,0
125206,70,125206,248,1,248,0,1,0,0,0,0,0,0
125207,70,125207,248,1,248,0,1,0,0,0,0,0,0
125208,70,125208,248,1,248,0,1,0,0,0,0,0,0
125209,70,125209,248,1,248,0,1,0,0,0,0,0,0
125210,70,125210,248,1,248,0,1,0,0,0,0,0,0
125211,70,125211,248,1,248,0,1,0,0,0,0,0,0
125212,70,125212,248,1,248,0,1,0,0,0,0,0,0
125213,70,125213,248,1,248,0,1,0,0,0,0,0,0
125214,70,125214,248,1,248,0,1,0,0,0,0,0,0
125215,70,125215,248,1,248,0,1,0,0,0,0,0,0
125216,70,125216,248,1,248,0,1,0,0,0,0,0,0
125217,70,125217,248,1,248,0,1,0,0,0,0,0,0
125218,70,125218,248,1,248,0,1,0,0,0,0,0,0
125219,70,125219,248,1,248,0,1,0,0,0,0,0,0
125220,70,125220,248,1,248,0,1,0,0,0,0,0,0
125221,70,125221,248,1,248,0,1,0,0,0,0,0,0
125222,70,125222,248,1,248,0,1,0,0,0,0,0,0
125223,70,125223,248,1,248,0,1,0,0,0,0,0,0
125224,70,125224,248,1,248,0,1,0,0,0,0,0,0
125225,70,125225,248,1,248,0,1,0,0,0,0,0,0
125226,70,125226,248,1,248,0,1,0,0,0,0,0,0
125227,70,125227,248,1,248,0,1,0,0,0,0,0,0
125228,70,125228,248,1,248,0,1,0,0,0,0,0,0
125229,70,125229,248,1,248,0,1,0,0,0,0,0,0
125230,70,125230,248,1,248,0,1,0,0,0,0,0,0
125231,70,125231,248,1,248,0,1,0,0,0,0,0,0
125232,70,125232,248,1,248,0,1,0,0,0,0,0,0
125233,70,125233,248,1,248,0,1,0,0,0,0,0,0
125234,70,125234,248,1,248,0,1,0,0,0,0,0,0
125235,70,125235,248,1,248,0,1,0,0,0,0,0,0
125236,70,125236,248,1,248,0,0,399,0,0,Black,0,0
125237,70,125237,248,1,248,0,0,400,0,0,Hispanic,0,0
125238,70,125238,248,1,248,0,0,399,400,398,Black,Hispanic,White
125239,70,125239,248,1,248,0,0,399,398,0,Black,White,0
125240,70,125240,248,1,248,0,1,0,0,0,0,0,0
125241,70,125241,248,1,248,0,1,0,0,0,0,0,0
125242,70,125242,248,1,248,0,0,400,399,398,Hispanic,Black,White
125243,70,125243,248,1,248,0,0,399,400,398,Black,Hispanic,White
125244,70,125244,248,1,248,0,1,0,0,0,0,0,0
125245,70,125245,248,1,248,0,0,399,398,400,Black,White,Hispanic
125246,70,125246,248,1,248,0,0,400,0,0,Hispanic,0,0
125247,70,125247,248,1,248,0,1,0,0,0,0,0,0
125248,70,125248,248,1,248,0,1,0,0,0,0,0,0
125249,70,125249,248,1,248,0,0,400,398,0,Hispanic,White,0
125250,70,125250,248,1,248,0,1,0,0,0,0,0,0
125251,70,125251,248,1,248,0,0,399,0,0,Black,0,0
125252,70,125252,248,1,248,0,0,399,0,0,Black,0,0
125253,70,125253,248,1,248,0,0,399,400,398,Black,Hispanic,White
125254,70,125254,248,1,248,0,0,400,399,398,Hispanic,Black,White
125255,70,125255,248,1,248,0,0,399,0,0,Black,0,0
125256,70,125256,248,1,248,0,0,398,399,400,White,Black,Hispanic
125257,70,125257,248,1,248,0,0,398,0,0,White,0,0
125258,70,125258,248,1,248,0,0,398,399,400,White,Black,Hispanic
125259,70,125259,248,1,248,0,1,0,0,0,0,0,0
125260,70,125260,248,1,248,0,1,0,0,0,0,0,0
125261,70,125261,248,1,248,0,1,0,0,0,0,0,0
125262,70,125262,248,1,248,0,1,0,0,0,0,0,0
125263,70,125263,248,1,248,0,1,0,0,0,0,0,0
125264,70,125264,248,1,248,0,1,0,0,0,0,0,0
125265,70,125265,248,1,248,0,0,400,399,398,Hispanic,Black,White
125266,70,125266,248,1,248,0,0,399,0,0,Black,0,0
125267,70,125267,248,1,248,0,0,398,0,0,White,0,0
125268,70,125268,248,1,248,0,1,0,0,0,0,0,0
125269,70,125269,248,1,248,0,1,0,0,0,0,0,0
125270,70,125270,248,1,248,0,1,0,0,0,0,0,0
125271,70,125271,248,1,248,0,1,0,0,0,0,0,0
125272,70,125272,248,1,248,0,0,399,400,398,Black,Hispanic,White
125273,70,125273,248,1,248,0,1,0,0,0,0,0,0
125274,70,125274,248,1,248,0,0,399,0,0,Black,0,0
125275,70,125275,248,1,248,0,0,399,0,0,Black,0,0
125276,70,125276,248,1,248,0,0,399,0,0,Black,0,0
125277,70,125277,248,1,248,0,0,398,399,400,White,Black,Hispanic
125278,70,125278,248,1,248,0,0,399,0,0,Black,0,0
125279,70,125279,248,1,248,0,0,399,0,0,Black,0,0
125280,70,125280,248,1,248,0,0,399,0,0,Black,0,0
125281,70,125281,248,1,248,0,0,399,398,400,Black,White,Hispanic
125282,70,125282,248,1,248,0,0,399,398,400,Black,White,Hispanic
125283,70,125283,248,1,248,0,1,0,0,0,0,0,0
125284,70,125284,248,1,248,0,0,399,398,0,Black,White,0
125285,70,125285,248,1,248,0,0,399,398,0,Black,White,0
125286,70,125286,248,1,248,0,1,0,0,0,0,0,0
125287,70,125287,248,1,248,0,1,0,0,0,0,0,0
125288,70,125288,248,1,248,0,0,398,400,0,White,Hispanic,0
125289,70,125289,248,1,248,0,0,399,398,400,Black,White,Hispanic
125290,70,125290,248,1,248,0,0,400,399,398,Hispanic,Black,White
125291,70,125291,248,1,248,0,0,399,0,0,Black,0,0
125292,70,125292,248,1,248,0,0,400,0,0,Hispanic,0,0
125293,70,125293,248,1,248,0,0,400,0,0,Hispanic,0,0
125294,70,125294,248,1,248,0,1,0,0,0,0,0,0
125295,70,125295,248,1,248,0,0,399,398,400,Black,White,Hispanic
125296,70,125296,248,1,248,0,0,399,0,0,Black,0,0
125297,70,125297,248,1,248,0,0,399,400,0,Black,Hispanic,0
125298,70,125298,248,1,248,0,0,399,400,398,Black,Hispanic,White
125299,70,125299,248,1,248,0,0,399,398,0,Black,White,0
125300,70,125300,248,1,248,0,1,0,0,0,0,0,0
125301,70,125301,248,1,248,0,1,0,0,0,0,0,0
125302,70,125302,248,1,248,0,1,0,0,0,0,0,0
125303,70,125303,248,1,248,0,1,0,0,0,0,0,0
125304,70,125304,248,1,248,0,0,399,400,398,Black,Hispanic,White
125305,70,125305,248,1,248,0,0,400,399,0,Hispanic,Black,0
125306,70,125306,248,1,248,0,0,400,0,0,Hispanic,0,0
125307,70,125307,248,1,248,0,0,399,0,0,Black,0,0
125308,70,125308,248,1,248,0,1,0,0,0,0,0,0
125309,70,125309,248,1,248,0,0,398,399,400,White,Black,Hispanic
125310,70,125310,248,1,248,0,0,400,398,399,Hispanic,White,Black
125311,70,125311,248,1,248,0,0,398,399,400,White,Black,Hispanic
125312,70,125312,248,1,248,0,0,400,0,0,Hispanic,0,0
125313,70,125313,248,1,248,0,0,400,398,399,Hispanic,White,Black
125314,70,125314,248,1,248,0,0,400,0,0,Hispanic,0,0
125315,70,125315,248,1,248,0,0,399,0,0,Black,0,0
125316,70,125316,248,1,248,0,0,400,399,398,Hispanic,Black,White
125317,70,125317,248,1,248,0,1,0,0,0,0,0,0
125318,70,125318,248,1,248,0,0,399,400,0,Black,Hispanic,0
125319,70,125319,248,1,248,0,0,399,398,400,Black,White,Hispanic
125320,70,125320,248,1,248,0,1,0,0,0,0,0,0
125321,70,125321,248,1,248,0,1,0,0,0,0,0,0
125322,70,125322,248,1,248,0,1,0,0,0,0,0,0
125323,70,125323,248,1,248,0,1,0,0,0,0,0,0
125324,70,125324,248,1,248,0,1,0,0,0,0,0,0
125325,70,125325,248,1,248,0,1,0,0,0,0,0,0
125326,70,125326,248,1,248,0,1,0,0,0,0,0,0
125327,70,125327,248,1,248,0,1,0,0,0,0,0,0
125328,70,125328,248,1,248,0,0,399,398,400,Black,White,Hispanic
125329,70,125329,248,1,248,0,1,0,0,0,0,0,0
125330,70,125330,248,1,248,0,0,400,398,399,Hispanic,White,Black
125331,70,125331,248,1,248,0,0,400,398,399,Hispanic,White,Black
125332,70,125332,248,1,248,0,0,399,400,0,Black,Hispanic,0
125333,70,125333,248,1,248,0,0,400,399,398,Hispanic,Black,White
125334,70,125334,248,1,248,0,0,400,399,398,Hispanic,Black,White
125335,70,125335,248,1,248,0,1,0,0,0,0,0,0
125336,70,125336,248,1,248,0,1,0,0,0,0,0,0
125337,70,125337,248,1,248,0,1,0,0,0,0,0,0
125338,70,125338,248,1,248,0,0,400,399,0,Hispanic,Black,0
125339,70,125339,248,1,248,0,0,400,399,0,Hispanic,Black,0
125340,70,125340,248,1,248,0,0,400,398,399,Hispanic,White,Black
125341,70,125341,248,1,248,0,0,400,398,0,Hispanic,White,0
125342,70,125342,248,1,248,0,1,0,0,0,0,0,0
125343,70,125343,248,1,248,0,0,399,400,398,Black,Hispanic,White
125344,70,125344,248,1,248,0,0,399,398,0,Black,White,0
125345,70,125345,248,1,248,0,0,398,399,400,White,Black,Hispanic
125346,70,125346,248,1,248,0,0,400,398,399,Hispanic,White,Black
125347,70,125347,248,1,248,0,1,0,0,0,0,0,0
125348,70,125348,248,1,248,0,0,398,399,400,White,Black,Hispanic
125349,70,125349,248,1,248,0,1,0,0,0,0,0,0
125350,70,125350,248,1,248,0,0,398,399,400,White,Black,Hispanic
125351,70,125351,248,1,248,0,0,399,398,0,Black,White,0
125352,70,125352,248,1,248,0,0,399,400,398,Black,Hispanic,White
125353,70,125353,248,1,248,0,0,399,400,0,Black,Hispanic,0
125354,70,125354,248,1,248,0,0,399,400,0,Black,Hispanic,0
125355,70,125355,248,1,248,0,0,398,400,0,White,Hispanic,0
125356,70,125356,248,1,248,0,1,0,0,0,0,0,0
125357,70,125357,248,1,248,0,0,400,0,0,Hispanic,0,0
125358,70,125358,248,1,248,0,1,0,0,0,0,0,0
125359,70,125359,248,1,248,0,0,399,398,400,Black,White,Hispanic
125360,70,125360,248,1,248,0,0,398,399,400,White,Black,Hispanic
125361,70,125361,248,1,248,0,1,0,0,0,0,0,0
125362,70,125362,248,1,248,0,0,398,399,400,White,Black,Hispanic
125363,70,125363,248,1,248,0,0,398,399,400,White,Black,Hispanic
125364,70,125364,248,1,248,0,0,400,399,398,Hispanic,Black,White
125365,70,125365,248,1,248,0,0,400,399,398,Hispanic,Black,White
125366,70,125366,248,1,248,0,0,399,0,0,Black,0,0
125367,70,125367,248,1,248,0,0,399,0,0,Black,0,0
125368,70,125368,248,1,248,0,0,399,398,400,Black,White,Hispanic
125369,70,125369,248,1,248,0,0,398,399,0,White,Black,0
125370,70,125370,248,1,248,0,0,399,0,0,Black,0,0
125371,70,125371,248,1,248,0,0,400,0,0,Hispanic,0,0
125372,70,125372,248,1,248,0,1,0,0,0,0,0,0
125373,70,125373,248,1,248,0,0,400,398,399,Hispanic,White,Black
125374,70,125374,248,1,248,0,1,0,0,0,0,0,0
125375,70,125375,248,1,248,0,1,0,0,0,0,0,0
125376,70,125376,248,1,248,0,0,399,398,400,Black,White,Hispanic
125377,70,125377,248,1,248,0,1,0,0,0,0,0,0
125378,70,125378,248,1,248,0,0,400,399,0,Hispanic,Black,0
125379,70,125379,248,1,248,0,1,0,0,0,0,0,0
125380,70,125380,248,1,248,0,0,398,399,0,White,Black,0
125381,70,125381,248,1,248,0,0,399,398,400,Black,White,Hispanic
125382,70,125382,248,1,248,0,0,400,398,0,Hispanic,White,0
125383,70,125383,248,1,248,0,1,0,0,0,0,0,0
125384,70,125384,248,1,248,0,0,398,400,399,White,Hispanic,Black
125385,70,125385,248,1,248,0,0,398,0,0,White,0,0
125386,70,125386,248,1,248,0,0,399,398,400,Black,White,Hispanic
125387,70,125387,248,1,248,0,0,398,0,0,White,0,0
125388,70,125388,248,1,248,0,0,399,0,0,Black,0,0
125389,70,125389,248,1,248,0,1,0,0,0,0,0,0
125390,70,125390,248,1,248,0,0,398,0,0,White,0,0
125391,70,125391,248,1,248,0,0,399,398,0,Black,White,0
125392,70,125392,248,1,248,0,0,398,400,0,White,Hispanic,0
125393,70,125393,248,1,248,0,0,400,399,398,Hispanic,Black,White
125394,70,125394,248,1,248,0,1,0,0,0,0,0,0
125395,70,125395,248,1,248,0,0,399,0,0,Black,0,0
125396,70,125396,248,1,248,0,1,0,0,0,0,0,0
125397,70,125397,248,1,248,0,0,399,398,400,Black,White,Hispanic
125398,70,125398,248,1,248,0,0,399,400,398,Black,Hispanic,White
125399,70,125399,248,1,248,0,0,400,0,0,Hispanic,0,0
125400,70,125400,248,1,248,0,0,400,399,398,Hispanic,Black,White
125401,70,125401,248,1,248,0,0,398,400,0,White,Hispanic,0
125402,70,125402,248,1,248,0,1,0,0,0,0,0,0
125403,70,125403,248,1,248,0,0,399,0,0,Black,0,0
125404,70,125404,248,1,248,0,0,399,398,400,Black,White,Hispanic
125405,70,125405,248,1,248,0,0,398,0,0,White,0,0
125406,70,125406,248,1,248,0,0,398,400,399,White,Hispanic,Black
125407,70,125407,248,1,248,0,1,0,0,0,0,0,0
125408,70,125408,248,1,248,0,0,398,399,400,White,Black,Hispanic
125409,70,125409,248,1,248,0,0,398,399,400,White,Black,Hispanic
125410,70,125410,248,1,248,0,0,399,400,398,Black,Hispanic,White
125411,70,125411,248,1,248,0,0,400,399,398,Hispanic,Black,White
125412,70,125412,248,1,248,0,0,400,399,398,Hispanic,Black,White
125413,70,125413,248,1,248,0,0,399,0,0,Black,0,0
125414,70,125414,248,1,248,0,0,399,398,400,Black,White,Hispanic
125415,70,125415,248,1,248,0,0,400,0,0,Hispanic,0,0
125416,70,125416,248,1,248,0,0,400,0,0,Hispanic,0,0
125417,70,125417,248,1,248,0,0,398,0,0,White,0,0
125418,70,125418,248,1,248,0,1,0,0,0,0,0,0
125419,70,125419,248,1,248,0,1,0,0,0,0,0,0
125420,70,125420,248,1,248,0,0,398,0,0,White,0,0
125421,70,125421,248,1,248,0,1,0,0,0,0,0,0
125422,70,125422,248,1,248,0,0,400,0,0,Hispanic,0,0
125423,70,125423,248,1,248,0,0,398,400,0,White,Hispanic,0
125424,70,125424,248,1,248,0,1,0,0,0,0,0,0
125425,70,125425,248,1,248,0,0,398,400,399,White,Hispanic,Black
125426,70,125426,248,1,248,0,0,400,399,398,Hispanic,Black,White
125427,70,125427,248,1,248,0,0,399,400,398,Black,Hispanic,White
125428,70,125428,248,1,248,0,0,399,398,400,Black,White,Hispanic
125429,70,125429,248,1,248,0,0,399,400,398,Black,Hispanic,White
125430,70,125430,248,1,248,0,1,0,0,0,0,0,0
125431,70,125431,248,1,248,0,1,0,0,0,0,0,0
125432,70,125432,248,1,248,0,0,399,0,0,Black,0,0
125433,70,125433,248,1,248,0,0,398,400,399,White,Hispanic,Black
125434,70,125434,248,1,248,0,0,399,400,398,Black,Hispanic,White
125435,70,125435,248,1,248,0,0,399,0,0,Black,0,0
125436,70,125436,248,1,248,0,0,400,399,398,Hispanic,Black,White
125437,70,125437,248,1,248,0,0,399,400,398,Black,Hispanic,White
125438,70,125438,248,1,248,0,0,399,0,0,Black,0,0
125439,70,125439,248,1,248,0,0,399,0,0,Black,0,0
125440,70,125440,248,1,248,0,0,399,400,398,Black,Hispanic,White
125441,70,125441,248,1,248,0,0,398,399,0,White,Black,0
125442,70,125442,248,1,248,0,0,400,399,0,Hispanic,Black,0
125443,70,125443,248,1,248,0,0,399,0,0,Black,0,0
125444,70,125444,248,1,248,0,0,399,398,0,Black,White,0
125445,70,125445,248,1,248,0,0,399,400,0,Black,Hispanic,0
125446,70,125446,248,1,248,0,0,398,399,400,White,Black,Hispanic
125447,70,125447,248,1,248,0,0,398,400,399,White,Hispanic,Black
125448,70,125448,248,1,248,0,0,399,400,398,Black,Hispanic,White
125449,70,125449,248,1,248,0,0,400,399,0,Hispanic,Black,0
125450,70,125450,248,1,248,0,0,399,0,0,Black,0,0
125451,70,125451,248,1,248,0,1,0,0,0,0,0,0
125452,70,125452,248,1,248,0,0,398,399,400,White,Black,Hispanic
125453,70,125453,248,1,248,0,1,0,0,0,0,0,0
125454,70,125454,248,1,248,0,0,398,400,399,White,Hispanic,Black
125455,70,125455,248,1,248,0,0,400,398,399,Hispanic,White,Black
125456,70,125456,248,1,248,0,0,400,398,399,Hispanic,White,Black
125457,70,125457,248,1,248,0,0,398,399,400,White,Black,Hispanic
125458,70,125458,248,1,248,0,0,398,400,0,White,Hispanic,0
125459,70,125459,248,1,248,0,0,400,399,398,Hispanic,Black,White
125460,70,125460,248,1,248,0,0,399,400,398,Black,Hispanic,White
125461,70,125461,248,1,248,0,1,0,0,0,0,0,0
