,Asian,Black,Hispanic,White
2624,0,12,8,10
2625,0,11,9,10
2626,1,11,9,9
2627,0,11,9,10
2628,0,11,9,10
2629,0,11,10,9
2630,1,10,9,10
2631,0,10,8,12
2632,0,12,8,10
2633,0,11,9,10
2634,0,9,10,11
2635,0,11,11,8
2636,0,12,9,9
2637,0,11,8,11
2638,0,10,9,11
2639,0,10,11,9
2640,0,9,10,11
2641,0,10,8,12
2642,0,11,8,11
2643,0,11,6,13
2644,0,10,9,11
2645,0,11,6,13
2646,0,11,10,9
2647,1,9,10,10
2648,0,10,9,11
2649,0,10,9,11
2650,0,11,7,12
2651,0,11,9,10
2652,0,10,13,7
2653,0,13,6,11
2654,0,12,7,11
2655,0,10,8,12
2656,0,11,9,10
2657,0,10,8,12
2658,0,11,7,12
2659,0,10,7,13
2660,0,12,5,13
2661,0,9,10,11
2662,0,10,10,10
2663,0,9,10,11
2664,0,11,8,11
2665,0,12,8,10
2666,0,8,11,11
2667,0,10,9,11
2668,0,9,10,11
2669,0,13,7,10
2670,0,8,12,10
2671,0,11,9,10
2672,0,10,7,13
2673,0,10,10,10
2674,0,10,10,10
2675,0,10,7,13
2676,0,11,8,11
2677,0,9,12,9
2678,0,11,8,11
2679,0,12,8,10
2680,0,10,8,12
2681,0,11,8,11
2682,0,10,10,10
2683,0,12,8,10
2684,0,11,7,12
2685,0,12,8,10
2686,0,11,7,12
2687,0,9,10,11
2688,0,11,9,10
2689,0,10,8,12
2690,0,11,9,10
2691,0,11,9,10
2692,0,10,9,11
2693,0,7,10,13
2694,0,11,7,12
2695,0,12,9,9
2696,0,9,8,13
2697,0,8,12,10
2698,0,9,10,11
2699,0,11,8,11
2700,0,11,7,12
2701,0,11,9,10
2702,0,10,7,13
2703,0,11,7,12
2704,0,8,9,13
2705,0,11,9,10
2706,0,9,12,9
2707,0,10,7,13
2708,0,12,8,10
2709,0,12,8,10
2710,0,9,11,10
2711,0,10,7,13
2712,0,10,11,9
2713,0,11,9,10
2714,0,9,9,12
2715,0,10,9,11
2716,0,11,8,11
2717,0,12,9,9
2718,0,11,10,9
2719,1,9,10,10
2720,0,11,8,11
2721,0,11,7,12
2722,0,9,9,12
2723,0,11,9,10
2724,1,9,10,10
2725,0,10,9,11
2726,0,10,9,11
2727,0,12,6,12
2728,0,10,11,9
2729,0,12,8,10
2730,0,8,11,11
2731,0,10,9,11
2732,0,9,9,12
2733,0,10,10,10
2734,1,12,8,9
2735,1,10,10,9
2736,0,9,8,13
2737,0,10,6,14
2738,0,10,7,13
2739,0,10,9,11
2740,0,10,11,9
2741,0,11,11,8
2742,0,9,10,11
2743,0,11,9,10
2744,1,12,8,9
2745,0,12,9,9
2746,0,11,9,10
2747,0,11,10,9
2748,0,11,10,9
2749,0,9,9,12
2750,0,9,9,12
2751,0,10,10,10
2752,0,11,7,12
2753,0,9,9,12
2754,0,10,10,10
2755,0,9,9,12
2756,0,10,10,10
2757,0,11,10,9
2758,0,13,7,10
2759,0,7,11,12
2760,0,11,9,10
2761,0,10,10,10
2762,0,10,9,11
2763,0,9,9,12
2764,0,10,8,12
2765,0,11,10,9
2766,0,8,10,12
2767,0,9,10,11
2768,0,9,10,11
2769,0,8,9,13
2770,0,11,9,10
2771,0,11,8,11
2772,0,8,12,10
2773,0,10,8,12
2774,0,11,9,10
2775,0,10,9,11
2776,0,10,10,10
2777,0,9,9,12
2778,0,11,7,12
2779,0,10,9,11
2780,0,9,11,10
2781,0,12,8,10
2782,0,10,10,10
2783,0,11,9,10
2784,0,13,7,10
2785,0,10,10,10
2786,0,10,9,11
2787,0,11,6,13
2788,0,10,10,10
2789,0,12,9,9
2790,0,10,9,11
2791,0,11,7,12
2792,0,11,8,11
2793,0,8,8,14
2794,0,12,7,11
2795,0,11,9,10
2796,0,10,9,11
2797,0,10,10,10
2798,0,12,9,9
2799,0,10,7,13
2800,0,11,8,11
2801,0,10,9,11
2802,0,10,8,12
2803,0,10,10,10
2804,0,9,11,10
2805,0,11,8,11
2806,0,12,7,11
2807,0,11,5,14
2808,1,10,9,10
2809,0,10,10,10
2810,0,10,8,12
2811,0,7,11,12
2812,0,10,11,9
2813,0,9,9,12
2814,0,13,8,9
2815,0,9,10,11
2816,0,12,9,9
2817,0,10,10,10
2818,0,9,9,12
2819,0,9,11,10
2820,0,10,8,12
2821,0,11,7,12
2822,0,9,8,13
2823,0,6,13,11
2824,0,11,8,11
2825,0,9,11,10
2826,0,10,8,12
2827,0,9,7,14
2828,0,11,7,12
2829,0,10,10,10
2830,0,10,7,13
2831,0,10,9,11
2832,0,10,8,12
2833,0,13,8,9
2834,0,9,10,11
2835,1,11,6,12
2836,0,11,9,10
2837,0,10,12,8
2838,0,11,6,13
2839,0,9,12,9
2840,0,10,10,10
2841,0,11,9,10
2842,0,10,9,11
2843,0,11,8,11
2844,0,10,7,13
2845,0,9,8,13
2846,0,10,11,9
2847,0,9,11,10
2848,0,11,8,11
2849,0,10,8,12
2850,0,11,9,10
2851,0,10,8,12
2852,0,11,9,10
2853,0,11,9,10
2854,0,11,9,10
2855,0,12,7,11
2856,0,9,9,12
2857,0,9,12,9
2858,0,12,8,10
2859,0,10,9,11
2860,0,10,9,11
2861,0,9,7,14
2862,0,9,10,11
2863,0,11,9,10
2864,0,12,8,10
2865,0,12,8,10
2866,0,10,9,11
2867,0,9,11,10
2868,0,9,11,10
2869,0,11,7,12
2870,0,9,8,13
2871,0,11,9,10
2872,0,12,7,11
2873,0,11,10,9
2874,0,10,11,9
2875,0,12,8,10
2876,0,12,8,10
2877,1,11,9,9
2878,0,9,10,11
2879,0,12,9,9
2880,0,10,9,11
2881,0,9,11,10
2882,0,10,10,10
2883,0,11,7,12
2884,0,10,10,10
2885,0,10,9,11
2886,0,10,9,11
2887,0,12,8,10
2888,0,10,10,10
2889,0,10,10,10
2890,0,11,9,10
2891,0,10,10,10
2892,0,11,8,11
2893,0,11,7,12
2894,0,11,7,12
2895,0,8,10,12
2896,0,10,11,9
2897,0,10,12,8
2898,0,10,10,10
2899,0,12,9,9
2900,0,12,6,12
2901,1,9,12,8
2902,0,8,13,9
2903,0,10,12,8
2904,0,11,10,9
2905,0,10,9,11
2906,0,11,6,13
2907,0,10,9,11
2908,0,11,10,9
2909,0,11,10,9
2910,0,10,11,9
2911,0,11,11,8
2912,0,11,8,11
2913,1,11,9,9
2914,0,12,6,12
2915,0,10,10,10
2916,0,10,9,11
2917,0,10,8,12
2918,0,12,10,8
2919,0,11,8,11
2920,1,10,11,8
2921,0,10,10,10
2922,0,9,12,9
2923,0,12,6,12
2924,0,9,9,12
2925,0,9,9,12
2926,0,7,12,11
2927,0,13,9,8
2928,0,9,9,12
2929,0,8,11,11
2930,0,10,10,10
2931,0,9,10,11
2932,0,10,9,11
2933,0,10,11,9
2934,0,9,10,11
2935,0,11,9,10
2936,0,12,6,12
2937,0,10,11,9
2938,0,10,8,12
2939,0,11,9,10
2940,0,9,11,10
2941,0,10,7,13
2942,0,9,8,13
2943,0,9,8,13
2944,0,12,7,11
2945,0,8,8,14
2946,0,12,8,10
2947,0,10,8,12
2948,0,11,10,9
2949,1,10,9,10
2950,0,11,9,10
2951,0,10,11,9
2952,0,11,8,11
2953,0,11,10,9
2954,0,11,8,11
2955,0,11,8,11
2956,0,12,9,9
2957,0,9,10,11
2958,0,9,10,11
2959,0,11,8,11
2960,0,12,6,12
2961,0,9,8,13
2962,0,12,6,12
2963,0,10,6,14
2964,0,12,10,8
2965,1,11,8,10
2966,0,11,9,10
2967,0,11,7,12
2968,0,10,8,12
2969,0,12,8,10
2970,0,12,8,10
2971,0,9,11,10
2972,0,12,6,12
2973,0,10,8,12
2974,0,11,7,12
2975,0,13,6,11
2976,0,9,10,11
2977,0,10,9,11
2978,0,9,10,11
2979,0,8,11,11
2980,0,12,8,10
2981,0,10,9,11
2982,0,8,9,13
2983,0,11,8,11
2984,0,10,9,11
2985,0,8,7,15
2986,1,10,8,11
2987,0,10,11,9
2988,0,12,7,11
2989,0,9,12,9
2990,0,10,9,11
2991,0,12,8,10
2992,0,11,7,12
2993,0,9,11,10
2994,0,11,6,13
2995,0,10,11,9
2996,0,10,9,11
2997,0,9,9,12
2998,0,10,8,12
2999,0,10,8,12
3000,0,11,8,11
3001,0,12,9,9
3002,0,10,8,12
3003,0,10,7,13
3004,0,10,10,10
3005,0,10,9,11
3006,0,12,9,9
3007,0,11,8,11
3008,0,11,6,13
3009,0,11,8,11
3010,0,10,9,11
3011,0,9,11,10
3012,1,10,9,10
3013,0,7,11,12
3014,0,10,8,12
3015,0,12,7,11
3016,0,11,10,9
3017,0,12,8,10
3018,0,9,10,11
3019,0,9,10,11
3020,0,11,8,11
3021,0,11,7,12
3022,0,13,8,9
3023,0,12,10,8
3024,0,13,5,12
3025,0,11,10,9
3026,0,11,8,11
3027,0,12,6,12
3028,0,9,10,11
3029,0,11,9,10
3030,0,11,6,13
3031,0,9,10,11
3032,0,10,10,10
3033,1,8,11,10
3034,0,12,9,9
3035,0,11,8,11
3036,0,10,8,12
3037,0,11,8,11
3038,0,12,8,10
3039,0,10,10,10
3040,0,9,10,11
3041,0,10,8,12
3042,0,10,9,11
3043,0,11,8,11
3044,0,7,9,14
3045,1,11,8,10
3046,0,12,7,11
3047,0,11,9,10
3048,0,10,10,10
3049,0,10,7,13
3050,0,11,8,11
3051,0,11,12,7
3052,0,10,8,12
3053,0,9,9,12
3054,0,10,11,9
3055,0,9,8,13
3056,0,10,9,11
3057,0,11,10,9
3058,0,12,8,10
3059,0,9,9,12
3060,0,11,11,8
3061,0,9,9,12
3062,0,10,10,10
3063,0,11,9,10
3064,0,8,11,11
3065,1,9,9,11
3066,0,9,9,12
3067,0,12,10,8
3068,0,9,7,14
3069,0,12,8,10
3070,0,8,12,10
3071,0,11,8,11
3072,0,12,9,9
3073,0,9,10,11
3074,0,9,8,13
3075,0,10,10,10
3076,0,8,10,12
3077,0,11,10,9
3078,0,11,9,10
3079,0,11,9,10
3080,0,11,10,9
3081,0,10,9,11
3082,0,9,7,14
3083,0,10,9,11
3084,0,10,7,13
3085,0,8,12,10
3086,0,12,7,11
3087,0,9,11,10
3088,0,10,9,11
3089,1,11,8,10
3090,0,10,9,11
3091,0,10,8,12
3092,0,11,7,12
3093,1,12,8,9
3094,0,12,7,11
3095,0,9,11,10
3096,0,11,9,10
3097,0,12,7,11
3098,0,10,8,12
3099,0,11,8,11
3100,0,9,10,11
3101,0,9,11,10
3102,0,12,8,10
3103,0,12,9,9
3104,0,10,9,11
3105,0,12,6,12
3106,0,10,10,10
3107,0,12,7,11
3108,0,11,10,9
3109,0,9,9,12
3110,0,11,9,10
3111,0,11,9,10
3112,0,9,10,11
3113,0,12,9,9
3114,1,9,9,11
3115,0,9,11,10
3116,0,8,9,13
3117,0,9,7,14
3118,0,11,10,9
3119,0,12,8,10
3120,0,9,10,11
3121,0,12,8,10
3122,0,11,9,10
3123,0,10,8,12
3124,0,9,9,12
3125,0,11,10,9
3126,1,10,8,11
3127,0,13,6,11
3128,0,10,8,12
3129,0,11,9,10
3130,0,11,7,12
3131,0,9,11,10
3132,0,12,7,11
3133,0,9,11,10
3134,0,10,10,10
3135,0,10,8,12
3136,0,10,9,11
3137,0,8,9,13
3138,0,10,8,12
3139,0,10,9,11
3140,0,10,10,10
3141,0,11,8,11
3142,0,11,9,10
3143,0,8,12,10
3144,0,9,7,14
3145,1,12,8,9
3146,0,7,13,10
3147,1,11,8,10
3148,0,11,9,10
3149,0,10,11,9
3150,0,11,7,12
3151,0,11,7,12
3152,0,9,10,11
3153,0,10,9,11
3154,0,11,8,11
3155,0,9,9,12
3156,0,10,9,11
3157,0,10,10,10
3158,0,13,7,10
3159,0,9,11,10
3160,0,9,10,11
3161,0,12,8,10
3162,1,9,11,9
3163,0,11,9,10
3164,0,11,10,9
3165,0,10,9,11
3166,0,10,9,11
3167,0,11,8,11
3168,0,11,7,12
3169,0,12,7,11
3170,0,7,11,12
3171,0,12,7,11
3172,0,11,10,9
3173,0,8,10,12
3174,0,11,9,10
3175,0,10,8,12
3176,0,10,9,11
3177,0,11,7,12
3178,0,12,8,10
3179,0,10,8,12
3180,0,9,11,10
3181,0,11,10,9
3182,0,10,9,11
3183,0,10,6,14
3184,0,11,8,11
3185,0,11,8,11
3186,0,11,8,11
3187,1,10,9,10
3188,0,9,9,12
3189,0,10,9,11
3190,0,12,9,9
3191,0,8,10,12
3192,0,9,7,14
3193,0,13,8,9
3194,0,11,7,12
3195,1,11,8,10
3196,0,12,9,9
3197,0,11,7,12
3198,0,11,8,11
3199,0,12,8,10
3200,0,10,9,11
3201,0,11,9,10
3202,0,12,8,10
3203,0,11,10,9
3204,0,10,11,9
3205,0,10,7,13
3206,0,9,8,13
3207,0,11,8,11
3208,1,10,9,10
3209,0,12,9,9
3210,0,11,9,10
3211,0,10,9,11
3212,0,9,9,12
3213,0,10,11,9
3214,0,11,9,10
3215,0,8,13,9
3216,0,9,9,12
3217,0,9,10,11
3218,0,10,10,10
3219,0,11,9,10
3220,0,12,9,9
3221,0,10,7,13
3222,0,11,9,10
3223,0,10,7,13
3224,1,10,8,11
3225,0,10,10,10
3226,0,11,7,12
3227,0,10,10,10
3228,1,10,8,11
3229,0,11,6,13
3230,0,10,8,12
3231,0,10,9,11
3232,0,9,11,10
3233,0,10,6,14
3234,0,11,9,10
3235,0,11,7,12
3236,0,11,9,10
3237,0,9,10,11
3238,0,11,8,11
3239,1,10,8,11
3240,0,9,9,12
3241,0,9,7,14
3242,0,9,12,9
3243,0,10,9,11
3244,1,10,9,10
3245,0,12,9,9
3246,0,8,10,12
3247,0,10,8,12
3248,0,10,9,11
3249,0,12,7,11
3250,0,11,9,10
3251,0,12,9,9
3252,1,13,7,9
3253,0,12,9,9
3254,0,10,9,11
3255,0,9,10,11
3256,0,10,9,11
3257,0,10,9,11
3258,0,12,9,9
3259,0,12,7,11
3260,0,11,9,10
3261,0,10,8,12
3262,0,12,7,11
3263,0,11,9,10
3264,0,11,8,11
3265,0,10,9,11
3266,0,10,8,12
3267,0,10,10,10
3268,0,12,10,8
3269,0,10,9,11
3270,0,11,10,9
3271,0,12,7,11
3272,0,13,5,12
3273,0,9,9,12
3274,0,10,9,11
3275,0,9,9,12
3276,0,10,9,11
3277,0,10,7,13
3278,0,12,9,9
3279,0,10,8,12
3280,0,12,7,11
3281,0,10,8,12
3282,0,12,8,10
3283,0,11,8,11
3284,0,10,8,12
3285,0,10,7,13
3286,0,10,5,15
3287,0,8,10,12
3288,0,10,9,11
3289,0,11,9,10
3290,0,11,7,12
3291,0,11,9,10
3292,0,10,8,12
3293,0,11,8,11
3294,0,9,8,13
3295,0,10,8,12
3296,0,10,9,11
3297,0,9,9,12
3298,0,10,8,12
3299,0,10,8,12
3300,0,11,7,12
3301,0,12,9,9
3302,0,10,10,10
3303,0,9,9,12
3304,0,9,9,12
3305,0,7,10,13
3306,0,13,7,10
3307,0,10,8,12
3308,0,10,9,11
3309,0,10,10,10
3310,1,11,7,11
3311,0,12,8,10
3312,0,11,8,11
3313,0,10,10,10
3314,0,9,8,13
3315,0,11,9,10
3316,1,8,7,14
3317,0,8,10,12
3318,0,12,8,10
3319,0,11,8,11
3320,0,8,12,10
3321,0,12,7,11
3322,0,11,8,11
3323,0,11,7,12
3324,0,11,7,12
3325,0,10,8,12
3326,0,11,8,11
3327,0,9,9,12
3328,0,11,9,10
3329,0,10,7,13
3330,0,11,11,8
3331,0,10,8,12
3332,2,8,10,10
3333,0,12,8,10
3334,0,9,10,11
3335,0,11,8,11
3336,0,11,9,10
3337,0,12,8,10
3338,0,10,12,8
3339,0,11,8,11
3340,0,11,9,10
3341,1,12,6,11
3342,0,11,9,10
3343,0,12,8,10
3344,0,9,8,13
3345,0,11,9,10
3346,0,11,9,10
3347,0,9,12,9
3348,0,10,6,14
3349,0,12,9,9
3350,0,10,11,9
3351,0,10,11,9
3352,0,10,9,11
3353,0,10,11,9
3354,0,8,10,12
3355,0,14,6,10
3356,0,9,9,12
3357,0,13,6,11
3358,0,10,8,12
3359,0,12,6,12
3360,0,11,9,10
3361,0,9,11,10
3362,0,11,9,10
3363,0,10,8,12
3364,0,11,9,10
3365,0,12,7,11
3366,0,11,9,10
3367,0,10,8,12
3368,0,9,11,10
3369,0,8,10,12
3370,0,7,12,11
3371,0,10,8,12
3372,0,9,11,10
3373,1,10,8,11
3374,0,11,8,11
3375,0,11,9,10
3376,0,9,11,10
3377,0,12,7,11
3378,0,10,10,10
3379,0,11,8,11
3380,0,12,10,8
3381,0,8,12,10
3382,0,11,8,11
3383,0,8,13,9
3384,0,9,7,14
3385,0,9,11,10
3386,0,10,8,12
3387,0,9,12,9
3388,0,12,8,10
3389,0,10,7,13
3390,0,10,9,11
3391,0,8,9,13
3392,0,8,8,14
3393,0,11,9,10
3394,0,10,7,13
3395,0,9,10,11
3396,0,11,8,11
3397,1,11,7,11
3398,0,11,8,11
3399,1,11,7,11
3400,0,10,8,12
3401,0,8,7,15
3402,0,10,10,10
3403,0,11,8,11
3404,0,10,9,11
3405,0,11,8,11
3406,0,10,9,11
3407,0,10,9,11
3408,0,9,9,12
3409,0,10,9,11
3410,0,11,7,12
3411,0,9,9,12
3412,0,10,10,10
3413,0,11,9,10
3414,0,10,12,8
3415,0,11,9,10
3416,0,12,6,12
3417,0,7,10,13
3418,0,9,9,12
3419,1,11,8,10
3420,0,10,8,12
3421,0,8,10,12
3422,0,9,11,10
3423,0,11,8,11
3424,0,11,6,13
3425,0,11,8,11
3426,0,10,7,13
3427,0,9,8,13
3428,0,9,9,12
3429,0,11,8,11
3430,0,8,10,12
3431,0,10,8,12
3432,0,10,10,10
3433,0,11,8,11
3434,0,9,11,10
3435,0,11,6,13
3436,0,8,9,13
3437,0,11,9,10
3438,0,11,8,11
3439,0,10,8,12
3440,0,11,9,10
3441,0,8,12,10
3442,1,9,10,10
3443,0,9,11,10
3444,0,12,6,12
3445,2,11,9,8
3446,0,11,11,8
3447,0,11,9,10
3448,0,9,9,12
3449,0,10,10,10
3450,0,13,7,10
3451,0,11,7,12
3452,0,11,8,11
3453,1,8,9,12
3454,0,10,7,13
3455,1,11,9,9
3456,0,11,7,12
3457,1,10,8,11
3458,0,10,8,12
3459,0,11,10,9
3460,0,11,11,8
3461,0,11,8,11
3462,0,9,7,14
3463,0,10,9,11
3464,0,10,9,11
3465,0,13,8,9
3466,0,10,12,8
3467,0,11,7,12
3468,0,11,9,10
3469,0,10,10,10
3470,0,10,11,9
3471,0,11,8,11
3472,0,9,10,11
3473,0,12,9,9
3474,0,12,7,11
3475,0,12,7,11
3476,0,10,10,10
3477,0,11,7,12
3478,0,10,6,14
3479,0,12,9,9
3480,0,12,6,12
3481,0,11,8,11
3482,0,10,10,10
3483,0,11,9,10
3484,0,10,9,11
3485,1,12,10,7
3486,0,12,7,11
3487,0,10,9,11
3488,0,11,10,9
3489,0,12,10,8
3490,0,9,11,10
3491,0,9,11,10
3492,0,8,12,10
3493,0,10,8,12
3494,0,11,9,10
3495,1,11,8,10
3496,1,11,6,12
3497,1,12,8,9
3498,0,11,7,12
3499,1,9,11,9
3500,0,11,7,12
3501,0,10,11,9
3502,0,10,9,11
3503,0,13,9,8
3504,0,11,7,12
3505,0,10,11,9
3506,0,10,8,12
3507,0,9,9,12
3508,0,11,10,9
3509,0,12,8,10
3510,0,9,9,12
3511,0,10,8,12
3512,0,9,9,12
3513,0,10,9,11
3514,0,10,8,12
3515,0,11,9,10
3516,0,10,10,10
3517,0,10,9,11
3518,0,10,8,12
3519,0,11,8,11
3520,0,9,9,12
3521,0,9,10,11
3522,0,9,13,8
3523,0,12,7,11
3524,0,12,8,10
3525,0,9,9,12
3526,1,10,8,11
3527,0,9,11,10
3528,0,10,8,12
3529,0,10,10,10
3530,0,9,10,11
3531,0,9,9,12
3532,1,9,8,12
3533,0,7,9,14
3534,0,10,10,10
3535,0,10,10,10
3536,0,11,9,10
3537,0,10,11,9
3538,0,9,9,12
3539,0,9,7,14
3540,0,11,9,10
3541,1,11,7,11
3542,0,9,12,9
3543,0,13,7,10
3544,0,12,8,10
3545,0,11,8,11
3546,1,11,7,11
3547,0,10,8,12
3548,0,11,8,11
3549,0,11,8,11
3550,0,10,10,10
3551,0,10,10,10
3552,0,9,10,11
3553,0,11,6,13
3554,0,12,9,9
3555,0,12,8,10
3556,0,10,9,11
3557,0,10,8,12
3558,0,10,8,12
3559,0,12,7,11
3560,0,10,12,8
3561,0,10,7,13
3562,0,8,11,11
3563,0,9,10,11
3564,0,9,9,12
3565,0,8,12,10
3566,0,9,9,12
3567,0,10,9,11
3568,1,9,11,9
3569,0,9,10,11
3570,0,10,10,10
3571,0,9,10,11
3572,0,8,8,14
3573,0,7,9,14
3574,0,10,8,12
3575,0,10,10,10
3576,0,12,7,11
3577,0,10,7,13
3578,0,9,9,12
3579,0,10,10,10
3580,0,11,9,10
3581,1,10,8,11
3582,0,11,10,9
3583,0,7,12,11
3584,0,9,11,10
3585,0,11,10,9
3586,0,11,10,9
3587,0,10,11,9
3588,0,11,6,13
3589,0,11,9,10
3590,0,11,10,9
3591,0,11,8,11
3592,0,10,8,12
3593,0,8,10,12
3594,0,10,10,10
3595,0,11,6,13
3596,1,10,9,10
3597,0,11,9,10
3598,1,11,9,9
3599,1,11,8,10
3600,0,11,7,12
3601,0,10,9,11
3602,0,10,10,10
3603,0,10,6,14
3604,0,9,9,12
3605,0,11,8,11
3606,0,11,7,12
3607,0,10,9,11
3608,0,11,10,9
3609,0,13,7,10
3610,0,11,8,11
3611,0,9,9,12
3612,0,10,9,11
3613,0,11,9,10
3614,0,10,9,11
3615,0,11,8,11
3616,0,10,9,11
3617,0,11,7,12
3618,0,9,8,13
3619,0,9,8,13
3620,0,10,9,11
3621,0,11,8,11
3622,1,11,8,10
3623,0,10,11,9
3624,0,11,9,10
3625,0,11,6,13
3626,0,11,9,10
3627,1,13,8,8
3628,0,11,8,11
3629,0,10,10,10
3630,0,12,9,9
3631,0,10,8,12
3632,0,10,9,11
3633,0,7,10,13
3634,0,10,11,9
3635,0,10,10,10
3636,0,12,8,10
3637,1,10,12,7
3638,0,12,7,11
3639,0,12,7,11
3640,0,9,10,11
3641,0,9,10,11
3642,0,10,10,10
3643,1,11,7,11
3644,0,9,9,12
3645,0,9,9,12
3646,0,10,8,12
3647,0,9,10,11
3648,0,9,9,12
3649,0,12,8,10
3650,0,7,11,12
3651,0,10,10,10
3652,0,10,7,13
3653,0,10,10,10
3654,0,12,7,11
3655,0,8,10,12
3656,0,10,9,11
3657,0,10,11,9
3658,0,13,9,8
3659,0,10,10,10
3660,0,9,10,11
3661,0,10,8,12
3662,0,10,10,10
3663,0,8,10,12
3664,0,11,9,10
3665,0,10,9,11
3666,0,10,9,11
3667,1,12,6,11
3668,0,10,9,11
3669,0,11,9,10
3670,0,10,7,13
3671,0,12,6,12
3672,0,11,9,10
3673,0,8,10,12
3674,0,10,10,10
3675,1,11,9,9
3676,0,10,9,11
3677,0,11,9,10
3678,0,10,9,11
3679,0,11,7,12
3680,0,10,10,10
3681,0,10,9,11
3682,0,10,12,8
3683,0,9,6,15
3684,0,13,7,10
3685,0,11,8,11
3686,0,10,7,13
3687,0,10,7,13
3688,0,9,11,10
3689,0,11,5,14
3690,0,10,10,10
3691,0,11,8,11
3692,0,10,10,10
3693,0,10,9,11
3694,0,10,11,9
3695,0,9,7,14
3696,0,11,8,11
3697,0,11,10,9
3698,0,12,8,10
3699,0,10,7,13
3700,0,10,10,10
3701,0,11,10,9
3702,0,10,12,8
3703,0,12,9,9
3704,0,11,9,10
3705,0,11,8,11
3706,0,11,10,9
3707,0,10,9,11
3708,0,11,10,9
3709,1,10,8,11
3710,0,11,7,12
3711,0,9,11,10
3712,1,10,8,11
3713,0,12,8,10
3714,0,10,8,12
3715,0,12,9,9
3716,0,11,7,12
3717,0,12,8,10
3718,0,10,9,11
3719,0,12,8,10
3720,1,10,8,11
3721,0,10,9,11
3722,0,10,9,11
3723,0,10,11,9
3724,0,8,11,11
3725,0,8,11,11
3726,0,9,9,12
3727,0,11,7,12
3728,0,10,10,10
3729,0,10,8,12
3730,0,11,9,10
3731,0,12,7,11
3732,1,12,10,7
3733,0,12,7,11
3734,0,11,8,11
3735,0,13,6,11
3736,0,11,8,11
3737,0,10,8,12
3738,0,9,10,11
3739,0,8,9,13
3740,0,11,7,12
3741,0,10,9,11
3742,0,11,10,9
3743,0,7,11,12
3744,0,12,6,12
3745,0,10,9,11
3746,0,12,10,8
3747,0,8,12,10
3748,0,11,7,12
3749,0,10,10,10
3750,0,10,10,10
3751,0,10,8,12
3752,0,9,10,11
3753,1,10,8,11
3754,0,12,8,10
3755,0,8,10,12
3756,0,10,10,10
3757,0,11,9,10
3758,0,9,10,11
3759,0,9,8,13
3760,0,9,10,11
3761,0,11,9,10
3762,0,10,8,12
3763,0,12,7,11
3764,0,9,9,12
3765,0,10,8,12
3766,0,11,10,9
3767,0,9,10,11
3768,0,9,8,13
3769,0,11,10,9
3770,0,8,12,10
3771,0,10,8,12
3772,1,9,11,9
3773,0,12,7,11
3774,0,9,11,10
3775,0,9,7,14
3776,0,10,8,12
3777,0,10,10,10
3778,0,10,7,13
3779,0,9,9,12
3780,0,10,9,11
3781,0,11,8,11
3782,0,11,8,11
3783,0,10,10,10
3784,0,11,8,11
3785,0,10,9,11
3786,1,11,8,10
3787,0,11,9,10
3788,0,11,9,10
3789,0,12,4,14
3790,0,11,9,10
3791,0,10,9,11
3792,1,11,10,8
3793,0,8,9,13
3794,0,10,9,11
3795,0,9,11,10
3796,0,9,9,12
3797,0,9,12,9
3798,0,12,8,10
3799,0,10,9,11
3800,0,10,8,12
3801,0,12,7,11
3802,0,10,11,9
3803,0,9,7,14
3804,0,9,10,11
3805,0,9,10,11
3806,0,12,7,11
3807,0,12,8,10
3808,0,10,9,11
3809,0,10,10,10
3810,0,8,9,13
3811,0,11,9,10
3812,0,11,6,13
3813,0,10,9,11
3814,0,11,8,11
3815,0,10,10,10
3816,0,11,9,10
3817,0,10,9,11
3818,0,9,10,11
3819,0,10,9,11
3820,0,10,12,8
3821,0,9,10,11
3822,0,10,11,9
3823,0,11,9,10
3824,0,12,6,12
3825,0,11,10,9
3826,1,9,11,9
3827,0,10,10,10
3828,0,10,9,11
3829,0,11,7,12
3830,0,9,10,11
3831,0,9,8,13
3832,0,9,11,10
3833,0,9,11,10
3834,0,12,7,11
3835,0,11,8,11
3836,0,10,10,10
3837,0,9,10,11
3838,0,10,10,10
3839,0,10,7,13
3840,0,8,10,12
3841,0,11,6,13
3842,0,12,7,11
3843,0,11,9,10
3844,0,12,6,12
3845,0,11,9,10
3846,0,10,10,10
3847,0,12,8,10
3848,0,9,10,11
3849,0,13,7,10
3850,0,8,11,11
3851,0,10,7,13
3852,0,9,9,12
3853,0,11,7,12
3854,0,10,10,10
3855,0,13,8,9
3856,0,11,8,11
3857,0,10,11,9
3858,1,9,9,11
3859,0,11,8,11
3860,1,11,8,10
3861,0,9,10,11
3862,0,11,10,9
3863,0,10,10,10
3864,0,9,10,11
3865,0,8,9,13
3866,0,11,10,9
3867,0,11,6,13
3868,0,9,8,13
3869,0,9,11,10
3870,0,13,9,8
3871,0,11,9,10
3872,0,10,8,12
3873,0,10,9,11
3874,0,10,8,12
3875,0,10,8,12
3876,0,9,11,10
3877,0,12,9,9
3878,0,12,8,10
3879,1,12,7,10
3880,0,13,10,7
3881,0,11,9,10
3882,0,11,7,12
3883,0,10,9,11
3884,0,8,10,12
3885,1,10,9,10
3886,0,12,6,12
3887,0,9,7,14
3888,0,10,12,8
3889,0,10,10,10
3890,0,9,12,9
3891,0,10,8,12
3892,0,10,11,9
3893,0,11,8,11
3894,0,9,10,11
