,Asian,Black,Hispanic,White
61918,1,16,14,19
61919,2,14,13,21
61920,1,15,13,21
61921,1,15,16,18
61922,0,16,15,19
61923,1,17,11,21
61924,2,16,13,19
61925,1,17,12,20
61926,2,15,14,19
61927,0,16,13,21
61928,1,16,14,19
61929,1,15,16,18
61930,0,15,15,20
61931,1,17,12,20
61932,0,18,12,20
61933,2,14,15,19
61934,2,16,15,17
61935,0,14,16,20
61936,2,17,11,20
61937,0,15,16,19
61938,0,15,16,19
61939,1,17,15,17
61940,1,15,14,20
61941,1,16,13,20
61942,0,14,15,21
61943,0,14,14,22
61944,1,16,12,21
61945,1,16,13,20
61946,1,16,16,17
61947,2,14,15,19
61948,1,17,15,17
61949,0,16,12,22
61950,1,15,15,19
61951,0,16,16,18
61952,0,14,14,22
61953,0,15,16,19
61954,1,17,14,18
61955,0,15,16,19
61956,2,16,14,18
61957,0,15,13,22
61958,1,13,16,20
61959,1,15,16,18
61960,1,16,13,20
61961,1,16,13,20
61962,1,16,14,19
61963,1,17,13,19
61964,1,12,16,21
61965,1,16,14,19
61966,0,18,13,19
61967,0,16,17,17
61968,0,16,16,18
61969,1,18,13,18
61970,1,15,16,18
61971,1,16,14,19
61972,0,18,13,19
61973,1,15,15,19
61974,0,16,13,21
61975,3,16,15,16
61976,0,14,18,18
61977,0,15,17,18
61978,0,16,14,20
61979,1,15,12,22
61980,1,17,14,18
61981,1,17,13,19
61982,0,14,15,21
61983,1,18,14,17
61984,0,14,17,19
61985,1,16,13,20
61986,1,15,15,19
61987,2,15,14,19
61988,3,18,12,17
61989,0,15,17,18
61990,1,14,15,20
61991,1,16,16,17
61992,3,17,12,18
61993,1,16,13,20
61994,0,17,13,20
61995,0,17,18,15
61996,1,14,16,19
61997,0,18,11,21
61998,1,18,13,18
61999,0,15,15,20
62000,0,17,12,21
62001,0,15,17,18
62002,0,14,15,21
62003,0,14,17,19
62004,0,16,14,20
62005,1,16,16,17
62006,1,15,14,20
62007,0,16,16,18
62008,0,17,14,19
62009,1,15,14,20
62010,2,15,12,21
62011,1,13,16,20
62012,0,17,13,20
62013,1,15,19,15
62014,1,14,11,24
62015,1,14,12,23
62016,2,16,16,16
62017,0,16,12,22
62018,0,12,18,20
62019,1,15,18,16
62020,0,14,15,21
62021,1,17,17,15
62022,1,16,11,22
62023,2,17,14,17
62024,1,15,15,19
62025,1,14,16,19
62026,1,14,16,19
62027,1,15,16,18
62028,1,17,16,16
62029,2,15,13,20
62030,0,17,10,23
62031,1,16,14,19
62032,1,17,13,19
62033,1,16,14,19
62034,2,17,15,16
62035,1,13,17,19
62036,1,16,12,21
62037,2,14,14,20
62038,3,16,12,19
62039,1,14,15,20
62040,3,16,13,18
62041,1,15,11,23
62042,2,15,13,20
62043,1,17,11,21
62044,1,15,16,18
62045,1,18,14,17
62046,0,14,17,19
62047,1,17,14,18
62048,2,15,8,25
62049,1,17,13,19
62050,2,15,15,18
62051,1,14,14,21
62052,2,18,13,17
62053,2,16,13,19
62054,1,18,14,17
62055,1,16,16,17
62056,1,14,14,21
62057,2,14,12,22
62058,2,15,13,20
62059,1,17,14,18
62060,1,16,14,19
62061,1,17,14,18
62062,1,13,14,22
62063,2,12,17,19
62064,1,16,15,18
62065,1,17,16,16
62066,1,18,12,19
62067,2,14,16,18
62068,1,18,11,20
62069,1,17,14,18
62070,2,17,13,18
62071,0,14,15,21
62072,1,16,13,20
62073,1,15,16,18
62074,1,14,15,20
62075,1,14,17,18
62076,0,14,17,19
62077,0,13,16,21
62078,0,18,12,20
62079,0,17,14,19
62080,1,16,15,18
62081,0,16,13,21
62082,1,17,12,20
62083,1,16,14,19
62084,1,16,15,18
62085,1,15,13,21
62086,1,14,16,19
62087,3,19,12,16
62088,1,19,13,17
62089,2,15,14,19
62090,0,18,12,20
62091,2,16,14,18
62092,1,15,15,19
62093,0,16,13,21
62094,2,16,14,18
62095,0,15,14,21
62096,2,13,16,19
62097,2,15,15,18
62098,1,15,17,17
62099,1,12,20,17
62100,2,17,12,19
62101,1,15,13,21
62102,1,14,13,22
62103,1,16,15,18
62104,0,14,15,21
62105,2,16,12,20
62106,0,17,13,20
62107,1,16,16,17
62108,1,16,14,19
62109,1,13,17,19
62110,1,15,15,19
62111,1,14,15,20
62112,2,15,15,18
62113,3,15,14,18
62114,1,16,16,17
62115,2,16,15,17
62116,3,15,12,20
62117,0,16,16,18
62118,1,15,16,18
62119,1,15,16,18
62120,1,15,16,18
62121,1,15,14,20
62122,1,16,13,20
62123,1,15,16,18
62124,1,16,16,17
62125,1,17,12,20
62126,1,15,14,20
62127,1,17,13,19
62128,2,12,15,21
62129,2,18,11,19
62130,2,13,13,22
62131,1,16,13,20
62132,1,16,15,18
62133,2,15,10,23
62134,1,14,16,19
62135,0,16,12,22
62136,2,16,11,21
62137,2,17,12,19
62138,1,15,14,20
62139,2,15,13,20
62140,1,17,18,14
62141,1,16,13,20
62142,1,16,14,19
62143,4,16,14,16
62144,2,13,15,20
62145,2,17,11,20
62146,0,16,15,19
62147,1,16,14,19
62148,1,16,16,17
62149,1,15,14,20
62150,1,16,17,16
62151,2,14,13,21
62152,1,18,11,20
62153,1,14,19,16
62154,3,18,12,17
62155,3,17,12,18
62156,2,15,13,20
62157,2,14,14,20
62158,0,16,13,21
62159,0,15,16,19
62160,2,13,16,19
62161,3,15,14,18
62162,2,17,14,17
62163,2,14,13,21
62164,2,16,13,19
62165,1,18,13,18
62166,0,14,14,22
62167,0,17,14,19
62168,1,16,13,20
62169,0,18,15,17
62170,1,16,17,16
62171,1,15,15,19
62172,1,17,12,20
62173,1,14,15,20
62174,1,16,14,19
62175,1,15,14,20
62176,1,16,16,17
62177,2,15,16,17
62178,0,15,16,19
62179,0,17,16,17
62180,1,15,17,17
62181,2,14,15,19
62182,1,17,13,19
62183,3,16,13,18
62184,0,14,17,19
62185,0,16,14,20
62186,0,16,11,23
62187,0,15,15,20
62188,1,16,17,16
62189,1,15,14,20
62190,0,15,16,19
62191,1,16,12,21
62192,1,15,16,18
62193,1,14,16,19
62194,1,17,13,19
62195,1,16,14,19
62196,0,16,14,20
62197,1,15,17,17
62198,1,16,16,17
62199,0,15,15,20
62200,1,16,14,19
62201,2,16,14,18
62202,2,16,14,18
62203,2,16,12,20
62204,1,17,17,15
62205,0,14,13,23
62206,1,14,12,23
62207,0,15,16,19
62208,1,17,10,22
62209,1,14,17,18
62210,4,16,14,16
62211,2,16,13,19
62212,0,15,17,18
62213,0,17,18,15
62214,1,18,12,19
62215,0,16,13,21
62216,0,16,18,16
62217,0,16,15,19
62218,1,17,13,19
62219,0,16,10,24
62220,1,15,16,18
62221,1,14,12,23
62222,1,17,16,16
62223,1,17,12,20
62224,1,17,13,19
62225,0,14,15,21
62226,0,15,14,21
62227,3,15,17,15
62228,2,16,16,16
62229,1,16,17,16
62230,2,15,16,17
62231,2,16,14,18
62232,0,15,18,17
62233,0,17,13,20
62234,0,16,14,20
62235,2,16,16,16
62236,1,14,15,20
62237,1,15,17,17
62238,0,17,14,19
62239,0,14,15,21
62240,2,15,14,19
62241,2,16,12,20
62242,0,19,12,19
62243,0,15,15,20
62244,0,17,12,21
62245,0,14,17,19
62246,1,16,14,19
62247,1,15,17,17
62248,2,16,13,19
62249,0,17,14,19
62250,2,15,15,18
62251,3,14,17,16
62252,1,16,15,18
62253,0,17,15,18
62254,0,13,18,19
62255,1,16,14,19
62256,0,16,16,18
62257,0,15,14,21
62258,0,16,15,19
62259,1,16,16,17
62260,1,16,16,17
62261,1,13,16,20
62262,2,14,16,18
62263,1,16,13,20
62264,0,14,18,18
62265,0,16,16,18
62266,0,17,14,19
62267,0,14,17,19
62268,2,14,17,17
62269,0,15,16,19
62270,0,18,10,22
62271,2,20,10,18
62272,0,16,14,20
62273,1,16,16,17
62274,1,16,12,21
62275,1,15,13,21
62276,0,17,16,17
62277,0,17,13,20
62278,1,15,13,21
62279,1,15,14,20
62280,0,15,14,21
62281,3,14,15,18
62282,1,14,17,18
62283,1,14,14,21
62284,0,13,16,21
62285,1,18,16,15
62286,1,15,18,16
62287,1,16,13,20
62288,0,16,15,19
62289,0,15,13,22
62290,1,15,14,20
62291,1,15,15,19
62292,0,14,15,21
62293,2,14,14,20
62294,1,15,14,20
62295,1,15,15,19
62296,1,16,15,18
62297,1,17,15,17
62298,0,15,16,19
62299,0,16,14,20
62300,0,14,16,20
62301,0,17,15,18
62302,1,18,11,20
62303,1,15,15,19
62304,0,16,13,21
62305,1,15,16,18
62306,0,18,15,17
62307,3,15,15,17
62308,1,18,12,19
62309,0,16,14,20
62310,1,15,16,18
62311,0,16,13,21
62312,1,12,16,21
62313,0,18,14,18
62314,0,14,16,20
62315,2,16,11,21
62316,0,14,16,20
62317,1,16,16,17
62318,2,14,16,18
62319,1,15,18,16
62320,0,14,13,23
62321,1,16,15,18
62322,1,16,12,21
62323,1,19,13,17
62324,0,13,14,23
62325,1,14,15,20
62326,0,14,16,20
62327,2,18,12,18
62328,3,16,14,17
62329,1,14,16,19
62330,0,14,14,22
62331,1,16,14,19
62332,1,17,13,19
62333,0,14,16,20
62334,0,14,16,20
62335,0,14,16,20
62336,1,17,13,19
62337,0,14,17,19
62338,0,17,16,17
62339,0,17,14,19
62340,0,15,16,19
62341,1,16,15,18
62342,1,14,17,18
62343,1,13,17,19
62344,0,14,18,18
62345,0,15,14,21
62346,0,15,13,22
62347,0,15,15,20
62348,0,15,13,22
62349,0,15,18,17
62350,1,16,17,16
62351,1,17,11,21
62352,2,18,15,15
62353,1,13,17,19
62354,1,16,15,18
62355,0,16,14,20
62356,0,15,16,19
62357,1,13,14,22
62358,2,16,18,14
62359,1,15,16,18
62360,0,15,14,21
62361,1,12,16,21
62362,0,15,12,23
62363,1,12,19,18
62364,0,16,13,21
62365,0,15,15,20
62366,1,16,15,18
62367,0,15,13,22
62368,0,16,14,20
62369,1,14,17,18
62370,0,13,16,21
62371,1,15,15,19
62372,0,17,14,19
62373,0,12,15,23
62374,0,13,16,21
62375,0,16,13,21
62376,0,13,16,21
62377,1,15,16,18
62378,0,14,18,18
62379,0,15,13,22
62380,0,18,11,21
62381,1,14,12,23
62382,1,18,16,15
62383,1,14,17,18
62384,0,15,14,21
62385,1,16,14,19
62386,0,16,14,20
62387,0,14,17,19
62388,1,15,15,19
62389,1,16,14,19
62390,0,14,15,21
62391,1,18,14,17
62392,2,17,14,17
62393,0,12,17,21
62394,1,14,15,20
62395,0,17,12,21
62396,0,16,13,21
62397,0,13,17,20
62398,0,14,17,19
62399,0,17,14,19
62400,0,13,17,20
62401,0,15,17,18
62402,0,16,16,18
62403,0,15,17,18
62404,1,16,14,19
62405,2,17,14,17
62406,1,15,15,19
62407,0,13,20,17
62408,1,16,15,18
62409,0,14,16,20
62410,0,16,16,18
62411,0,18,15,17
62412,1,15,17,17
62413,0,17,18,15
62414,0,15,12,23
62415,0,18,15,17
62416,1,14,16,19
62417,2,17,14,17
62418,2,15,17,16
62419,1,15,16,18
62420,0,18,15,17
62421,3,15,15,17
62422,0,14,16,20
62423,2,12,13,23
62424,0,17,15,18
62425,0,19,12,19
62426,0,19,12,19
62427,1,15,17,17
62428,1,13,15,21
62429,1,15,16,18
62430,1,14,17,18
62431,1,14,14,21
62432,0,14,14,22
62433,1,12,17,20
62434,1,17,13,19
62435,2,17,15,16
62436,0,13,15,22
62437,0,13,15,22
62438,3,16,13,18
62439,1,15,18,16
62440,0,13,17,20
62441,1,15,15,19
62442,0,18,12,20
62443,1,15,15,19
62444,3,14,15,18
62445,1,14,16,19
62446,3,16,14,17
62447,0,16,16,18
62448,2,17,11,20
62449,1,17,15,17
62450,2,11,16,21
62451,1,16,14,19
62452,1,14,15,20
62453,1,16,14,19
62454,1,15,18,16
62455,0,13,19,18
62456,2,15,13,20
62457,2,15,16,17
62458,0,16,13,21
62459,3,15,15,17
62460,2,16,17,15
62461,2,18,13,17
62462,1,13,19,17
62463,2,18,15,15
62464,2,15,13,20
62465,1,18,13,18
62466,1,16,18,15
62467,1,19,14,16
62468,0,15,16,19
62469,2,16,17,15
62470,0,14,17,19
62471,0,16,12,22
62472,0,15,15,20
62473,0,14,17,19
62474,1,14,17,18
62475,1,17,13,19
62476,2,14,13,21
62477,1,14,15,20
62478,0,17,17,16
62479,1,14,17,18
62480,0,14,20,16
62481,0,14,17,19
62482,2,15,16,17
62483,1,13,17,19
62484,1,14,18,17
62485,0,16,15,19
62486,2,14,16,18
62487,1,13,17,19
62488,1,15,16,18
62489,2,16,14,18
62490,1,14,17,18
62491,0,16,15,19
62492,1,16,17,16
62493,1,15,15,19
62494,1,14,17,18
62495,3,14,15,18
62496,0,17,16,17
62497,2,16,15,17
62498,2,16,16,16
62499,2,15,16,17
62500,1,16,15,18
62501,2,16,17,15
62502,1,16,15,18
62503,1,15,16,18
62504,2,16,13,19
62505,2,14,16,18
62506,0,16,15,19
62507,2,16,15,17
62508,1,15,18,16
62509,2,16,16,16
62510,1,14,14,21
62511,1,16,15,18
62512,3,14,16,17
62513,1,13,18,18
62514,1,15,14,20
62515,1,15,14,20
62516,2,14,13,21
62517,0,12,20,18
62518,0,14,15,21
62519,2,15,18,15
62520,1,14,17,18
62521,3,15,18,14
62522,1,14,16,19
62523,2,16,14,18
62524,1,14,18,17
62525,1,14,17,18
62526,2,16,14,18
62527,2,16,15,17
62528,3,17,14,16
62529,1,15,17,17
62530,0,16,13,21
62531,2,16,17,15
62532,0,16,17,17
62533,0,13,17,20
62534,2,14,13,21
62535,1,13,15,21
62536,1,15,15,19
62537,2,14,18,16
62538,2,15,19,14
62539,1,16,18,15
62540,0,15,18,17
62541,1,14,17,18
62542,0,15,19,16
62543,1,15,14,20
62544,0,14,16,20
62545,2,13,16,19
62546,1,14,15,20
62547,1,15,13,21
62548,2,16,15,17
62549,3,16,15,16
62550,2,14,15,19
62551,4,14,15,17
62552,1,16,16,17
62553,0,14,16,20
62554,0,14,17,19
62555,1,16,12,21
62556,1,16,16,17
62557,0,14,17,19
62558,2,16,12,20
62559,1,15,18,16
62560,3,14,16,17
62561,0,14,13,23
62562,2,16,13,19
62563,1,15,18,16
62564,0,16,14,20
62565,0,15,17,18
62566,4,15,15,16
62567,0,18,12,20
62568,1,17,14,18
62569,0,15,17,18
62570,2,13,15,20
62571,1,11,17,21
62572,2,14,13,21
62573,0,14,20,16
62574,0,15,14,21
62575,0,15,15,20
62576,1,16,11,22
62577,0,14,15,21
62578,1,17,13,19
62579,1,14,16,19
62580,0,20,13,17
62581,0,14,14,22
62582,0,14,17,19
62583,0,13,15,22
62584,1,15,14,20
62585,1,15,14,20
62586,0,16,16,18
62587,0,16,14,20
62588,0,16,15,19
62589,0,13,15,22
62590,1,15,15,19
62591,0,13,17,20
62592,2,17,12,19
62593,1,14,14,21
62594,1,15,15,19
62595,0,19,13,18
62596,1,15,16,18
62597,0,15,16,19
62598,1,18,11,20
62599,0,17,14,19
62600,0,14,17,19
62601,1,14,14,21
62602,1,15,14,20
62603,0,15,16,19
62604,1,19,11,19
62605,1,14,13,22
62606,1,15,14,20
62607,2,16,14,18
62608,1,13,16,20
62609,0,18,14,18
62610,1,14,17,18
62611,0,15,15,20
62612,0,16,15,19
62613,1,16,14,19
62614,0,14,15,21
62615,1,14,14,21
62616,2,15,15,18
62617,0,17,14,19
62618,2,14,13,21
62619,0,16,15,19
62620,1,15,15,19
62621,2,17,12,19
62622,1,13,16,20
62623,1,16,14,19
62624,0,14,16,20
62625,2,16,14,18
62626,0,14,13,23
62627,0,14,14,22
62628,1,16,16,17
62629,0,16,15,19
62630,1,13,16,20
62631,1,16,13,20
62632,0,17,16,17
62633,0,16,15,19
62634,1,17,16,16
62635,0,16,15,19
62636,1,14,13,22
62637,2,15,14,19
62638,2,15,14,19
62639,1,17,12,20
62640,1,16,18,15
62641,0,17,14,19
62642,1,14,12,23
62643,1,17,13,19
62644,1,17,12,20
62645,2,17,13,18
62646,1,16,14,19
62647,2,15,12,21
62648,0,18,12,20
62649,1,14,14,21
62650,0,13,18,19
62651,1,18,11,20
62652,0,15,14,21
62653,3,16,14,17
62654,0,15,13,22
62655,2,16,13,19
62656,1,15,15,19
62657,1,17,15,17
62658,0,17,13,20
62659,3,14,14,19
62660,2,16,13,19
62661,2,15,11,22
62662,1,16,12,21
62663,0,16,13,21
62664,2,16,13,19
62665,0,15,14,21
62666,1,17,15,17
62667,1,18,14,17
62668,0,14,16,20
62669,1,17,13,19
62670,1,15,15,19
62671,0,15,14,21
62672,1,15,13,21
62673,1,15,14,20
62674,0,15,12,23
62675,1,14,15,20
62676,1,14,16,19
62677,2,17,13,18
62678,0,15,13,22
62679,0,17,15,18
62680,1,17,14,18
62681,1,16,16,17
62682,0,15,16,19
62683,1,16,14,19
62684,2,16,12,20
62685,0,13,19,18
62686,0,19,12,19
62687,2,12,15,21
62688,0,15,13,22
62689,1,15,13,21
62690,0,15,12,23
62691,0,15,16,19
62692,1,16,15,18
62693,1,15,17,17
62694,0,15,17,18
62695,0,15,19,16
62696,1,15,15,19
62697,1,16,13,20
62698,1,14,12,23
62699,0,16,15,19
62700,1,15,16,18
62701,0,14,18,18
62702,0,15,16,19
62703,0,14,16,20
62704,0,17,15,18
62705,0,17,13,20
62706,1,16,15,18
62707,0,17,12,21
62708,1,18,12,19
62709,1,17,13,19
62710,2,14,14,20
62711,0,14,14,22
62712,0,16,14,20
62713,0,16,14,20
62714,0,15,14,21
62715,0,15,18,17
62716,0,16,13,21
62717,0,17,13,20
62718,1,17,11,21
62719,0,16,13,21
62720,0,17,13,20
62721,2,13,16,19
62722,1,15,12,22
62723,3,17,11,19
62724,0,14,15,21
62725,0,16,16,18
62726,0,16,18,16
62727,0,17,15,18
62728,1,16,14,19
62729,0,16,12,22
62730,0,20,13,17
62731,1,15,14,20
62732,0,16,16,18
62733,0,12,19,19
62734,0,16,16,18
62735,2,15,14,19
62736,1,16,14,19
62737,0,17,14,19
62738,1,13,18,18
62739,0,16,16,18
62740,0,16,14,20
62741,0,17,14,19
62742,2,17,14,17
62743,0,20,10,20
62744,0,14,14,22
62745,0,18,15,17
62746,1,16,12,21
62747,1,17,15,17
62748,0,14,19,17
62749,0,17,16,17
62750,1,15,16,18
62751,0,16,15,19
62752,0,16,12,22
62753,0,17,14,19
62754,1,17,14,18
62755,2,18,14,16
62756,0,14,10,26
62757,0,18,12,20
62758,1,17,14,18
62759,1,16,13,20
62760,0,15,13,22
62761,0,16,15,19
62762,0,16,14,20
62763,1,17,12,20
62764,0,16,14,20
62765,0,17,13,20
62766,0,14,17,19
62767,1,20,12,17
62768,0,17,13,20
62769,0,16,16,18
62770,0,15,14,21
62771,0,17,15,18
62772,0,14,15,21
62773,0,18,14,18
62774,0,15,16,19
62775,0,15,14,21
62776,0,14,15,21
62777,1,16,16,17
62778,0,17,17,16
62779,0,18,15,17
62780,0,15,15,20
62781,0,16,16,18
62782,1,17,14,18
62783,0,17,13,20
62784,1,14,16,19
62785,0,18,15,17
62786,0,15,14,21
62787,1,17,10,22
62788,0,17,14,19
62789,0,17,13,20
62790,0,13,16,21
62791,1,15,13,21
62792,0,17,15,18
62793,2,16,14,18
62794,1,18,13,18
62795,0,14,17,19
62796,0,13,16,21
62797,0,17,12,21
62798,1,16,15,18
62799,1,16,14,19
62800,1,14,15,20
62801,0,17,14,19
62802,0,15,13,22
62803,1,14,14,21
62804,0,17,13,20
62805,0,17,16,17
62806,0,17,15,18
62807,1,15,14,20
62808,2,17,14,17
62809,1,17,12,20
62810,0,15,17,18
62811,1,17,16,16
62812,2,17,16,15
62813,2,17,10,21
62814,0,18,14,18
62815,0,14,15,21
62816,2,17,12,19
62817,1,15,15,19
62818,1,16,16,17
62819,1,16,15,18
62820,0,14,16,20
62821,0,15,15,20
62822,0,18,13,19
62823,2,15,18,15
62824,0,16,11,23
62825,0,20,12,18
62826,0,16,12,22
62827,0,17,14,19
62828,0,19,17,14
62829,0,16,14,20
62830,0,16,14,20
62831,0,16,14,20
62832,1,16,15,18
62833,0,16,18,16
62834,0,15,14,21
62835,0,14,16,20
62836,2,17,13,18
62837,0,15,14,21
62838,1,13,19,17
62839,1,17,15,17
62840,0,15,16,19
62841,2,15,17,16
62842,0,15,12,23
62843,0,18,15,17
62844,0,18,12,20
62845,0,15,15,20
62846,0,17,13,20
62847,0,16,14,20
62848,1,17,17,15
62849,0,17,13,20
62850,1,16,13,20
62851,1,14,15,20
62852,0,17,13,20
62853,0,15,16,19
62854,1,17,13,19
62855,0,16,13,21
62856,1,15,13,21
62857,0,17,13,20
62858,0,16,14,20
62859,0,15,14,21
62860,1,15,14,20
62861,0,17,14,19
62862,0,18,12,20
62863,0,15,17,18
62864,0,15,13,22
62865,0,17,15,18
62866,0,19,14,17
62867,1,17,13,19
62868,0,15,13,22
62869,1,16,16,17
62870,0,17,12,21
62871,0,16,14,20
62872,0,13,16,21
62873,0,16,13,21
62874,0,17,13,20
62875,0,16,12,22
62876,0,18,10,22
62877,2,17,13,18
62878,1,14,15,20
62879,0,17,13,20
62880,1,18,12,19
62881,0,15,13,22
62882,0,16,16,18
62883,0,16,12,22
62884,2,17,14,17
62885,1,18,12,19
62886,0,15,16,19
62887,0,18,16,16
62888,0,19,14,17
62889,0,19,12,19
62890,1,16,10,23
62891,0,19,11,20
62892,0,16,13,21
62893,0,18,13,19
62894,0,17,11,22
62895,0,16,16,18
62896,0,17,17,16
62897,0,17,13,20
62898,0,15,16,19
62899,0,16,12,22
62900,0,17,13,20
62901,0,18,13,19
62902,0,18,10,22
62903,0,18,16,16
62904,1,14,16,19
62905,0,16,14,20
62906,0,20,11,19
62907,1,14,14,21
62908,1,19,12,18
62909,1,17,13,19
62910,1,15,15,19
62911,0,16,15,19
62912,1,14,14,21
62913,1,16,11,22
62914,2,16,13,19
62915,0,13,16,21
62916,0,15,17,18
62917,0,17,17,16
62918,1,18,13,18
62919,2,16,15,17
62920,0,17,13,20
62921,1,16,17,16
62922,0,14,16,20
62923,1,13,15,21
62924,0,18,13,19
62925,1,14,16,19
62926,0,16,14,20
62927,0,17,14,19
62928,2,18,13,17
62929,0,15,16,19
62930,1,13,16,20
62931,1,18,11,20
62932,1,15,14,20
62933,1,15,11,23
62934,0,17,15,18
62935,0,17,14,19
62936,0,14,15,21
62937,0,15,14,21
62938,0,15,13,22
62939,1,15,14,20
62940,1,17,13,19
62941,0,16,14,20
62942,0,19,12,19
62943,0,18,12,20
62944,0,16,13,21
62945,0,16,14,20
62946,0,16,16,18
62947,2,16,13,19
62948,0,16,13,21
62949,1,18,16,15
62950,0,15,13,22
62951,0,18,12,20
62952,0,17,15,18
62953,1,14,15,20
62954,0,14,13,23
62955,0,17,12,21
62956,1,14,13,22
62957,1,16,14,19
62958,0,16,14,20
62959,1,15,13,21
62960,0,16,13,21
62961,1,16,12,21
62962,1,14,15,20
62963,0,15,13,22
62964,2,16,12,20
62965,0,15,12,23
62966,0,17,13,20
62967,2,15,14,19
62968,1,17,10,22
62969,1,13,17,19
62970,0,14,16,20
62971,0,15,16,19
62972,2,16,13,19
62973,0,15,13,22
62974,1,15,15,19
62975,0,18,12,20
62976,0,15,16,19
62977,0,17,12,21
62978,0,18,12,20
62979,0,18,11,21
62980,1,19,11,19
62981,1,19,12,18
62982,0,16,14,20
62983,0,16,14,20
62984,0,18,12,20
62985,0,17,13,20
62986,0,17,14,19
62987,1,14,16,19
62988,0,18,13,19
62989,0,18,15,17
62990,0,18,12,20
62991,1,18,12,19
62992,1,17,13,19
62993,0,17,9,24
62994,2,19,11,18
62995,0,18,14,18
62996,0,18,14,18
62997,0,16,14,20
62998,0,16,11,23
62999,1,19,10,20
63000,0,19,15,16
63001,2,16,11,21
63002,1,16,14,19
63003,1,16,13,20
63004,0,18,12,20
63005,1,16,14,19
63006,0,16,15,19
63007,2,19,10,19
63008,0,16,15,19
63009,0,17,13,20
63010,0,14,15,21
63011,0,18,12,20
63012,0,18,12,20
63013,1,16,13,20
63014,1,15,12,22
63015,1,17,12,20
63016,0,16,12,22
63017,1,17,12,20
63018,0,18,12,20
63019,0,18,12,20
63020,0,16,14,20
63021,0,15,16,19
63022,0,18,14,18
63023,1,15,13,21
63024,2,16,13,19
63025,1,15,14,20
63026,1,16,14,19
63027,0,14,16,20
63028,0,17,13,20
63029,2,18,12,18
63030,0,15,17,18
63031,2,18,12,18
63032,1,17,11,21
63033,0,17,14,19
63034,0,18,14,18
63035,2,17,14,17
63036,1,17,13,19
63037,0,18,13,19
63038,1,15,16,18
63039,1,17,14,18
63040,1,17,12,20
63041,1,19,11,19
63042,1,17,14,18
63043,1,17,13,19
63044,0,17,13,20
63045,2,15,14,19
63046,3,16,11,20
63047,2,18,13,17
63048,1,17,12,20
63049,2,15,15,18
63050,0,16,14,20
63051,1,13,16,20
63052,1,17,14,18
63053,1,17,13,19
63054,1,16,13,20
63055,1,18,12,19
63056,1,15,14,20
63057,2,18,12,18
63058,0,15,14,21
63059,1,16,11,22
63060,0,17,12,21
63061,1,15,14,20
63062,0,20,11,19
63063,0,15,13,22
63064,1,16,11,22
63065,0,12,18,20
63066,2,16,15,17
63067,1,17,15,17
63068,2,17,11,20
63069,3,16,12,19
63070,0,16,15,19
63071,0,18,10,22
63072,1,15,11,23
63073,1,15,14,20
63074,1,17,13,19
63075,1,14,15,20
63076,1,18,12,19
63077,0,18,14,18
63078,0,17,16,17
63079,1,16,14,19
63080,0,16,13,21
63081,0,17,14,19
63082,1,16,12,21
63083,0,13,17,20
63084,1,14,13,22
63085,0,14,18,18
63086,2,18,12,18
63087,2,18,11,19
63088,1,16,14,19
63089,0,17,14,19
63090,0,15,14,21
63091,0,16,14,20
63092,1,17,12,20
63093,1,16,14,19
63094,1,15,13,21
63095,0,16,11,23
63096,0,16,16,18
63097,0,14,15,21
63098,0,16,15,19
63099,1,16,14,19
63100,0,17,13,20
63101,1,14,14,21
63102,0,14,17,19
63103,1,15,17,17
63104,1,14,14,21
63105,0,15,14,21
63106,0,14,16,20
63107,1,18,12,19
63108,2,17,12,19
63109,1,15,11,23
63110,0,16,14,20
63111,1,16,15,18
63112,2,15,16,17
63113,1,15,14,20
63114,0,14,15,21
63115,1,16,13,20
63116,0,16,13,21
63117,1,15,13,21
63118,1,14,15,20
63119,1,16,14,19
63120,1,14,16,19
63121,0,17,13,20
63122,3,16,12,19
63123,1,16,14,19
63124,0,14,16,20
63125,0,14,13,23
63126,1,16,16,17
63127,2,17,13,18
63128,0,17,14,19
63129,0,15,15,20
63130,0,14,15,21
63131,0,13,19,18
63132,1,17,14,18
63133,2,16,12,20
63134,0,17,12,21
63135,1,15,14,20
63136,1,15,15,19
63137,0,14,14,22
63138,2,13,17,18
63139,1,16,12,21
63140,0,17,16,17
63141,0,17,12,21
63142,0,18,13,19
63143,0,17,14,19
63144,2,13,13,22
63145,0,17,11,22
63146,1,15,15,19
63147,0,17,13,20
63148,0,18,15,17
63149,0,17,13,20
63150,1,14,16,19
63151,1,16,15,18
63152,0,16,12,22
63153,1,17,11,21
63154,1,15,14,20
63155,1,17,13,19
63156,1,14,13,22
63157,0,17,14,19
63158,1,20,12,17
63159,1,17,12,20
63160,2,15,13,20
63161,1,17,14,18
63162,3,15,15,17
63163,1,15,13,21
63164,1,15,14,20
63165,0,17,15,18
63166,1,17,13,19
63167,1,16,14,19
63168,0,15,15,20
63169,1,19,14,16
63170,1,16,15,18
63171,2,16,12,20
63172,1,15,13,21
63173,1,14,15,20
63174,1,18,14,17
63175,3,14,14,19
63176,3,13,13,21
63177,3,13,16,18
63178,1,15,14,20
63179,3,16,13,18
63180,0,16,14,20
63181,1,16,13,20
63182,0,17,14,19
63183,1,19,13,17
63184,0,12,17,21
63185,2,19,11,18
63186,1,17,14,18
63187,2,16,15,17
63188,0,14,17,19
