,Asian,Black,Hispanic,White
2627,1,18,12,19
2628,1,14,15,20
2629,0,18,17,15
2630,0,20,13,17
2631,0,15,16,19
2632,0,18,16,16
2633,0,17,13,20
2634,0,19,18,13
2635,0,14,16,20
2636,0,17,19,14
2637,1,20,14,15
2638,0,17,15,18
2639,1,17,14,18
2640,0,17,15,18
2641,0,17,15,18
2642,0,17,16,17
2643,0,16,19,15
2644,0,16,13,21
2645,0,17,16,17
2646,0,16,17,17
2647,0,18,14,18
2648,1,18,13,18
2649,0,17,18,15
2650,0,19,16,15
2651,3,14,13,20
2652,0,19,16,15
2653,0,16,16,18
2654,0,14,17,19
2655,1,15,17,17
2656,1,16,14,19
2657,0,15,19,16
2658,0,15,18,17
2659,0,18,16,16
2660,0,18,14,18
2661,0,21,15,14
2662,0,16,17,17
2663,1,15,18,16
2664,1,22,13,14
2665,0,19,15,16
2666,0,22,10,18
2667,1,19,15,15
2668,0,17,14,19
2669,0,18,18,14
2670,0,19,15,16
2671,0,18,14,18
2672,0,15,18,17
2673,1,12,18,19
2674,0,19,16,15
2675,0,17,16,17
2676,0,20,15,15
2677,0,24,11,15
2678,0,18,13,19
2679,1,15,15,19
2680,0,15,15,20
2681,0,17,15,18
2682,0,15,15,20
2683,0,17,14,19
2684,1,13,17,19
2685,0,19,15,16
2686,0,14,17,19
2687,0,17,16,17
2688,0,16,17,17
2689,0,17,17,16
2690,0,17,16,17
2691,0,21,14,15
2692,0,17,16,17
2693,1,18,17,14
2694,0,17,15,18
2695,0,16,18,16
2696,0,16,17,17
2697,0,15,15,20
2698,0,19,14,17
2699,0,18,16,16
2700,0,16,17,17
2701,1,12,18,19
2702,0,19,14,17
2703,0,19,12,19
2704,0,19,16,15
2705,0,14,16,20
2706,0,16,16,18
2707,0,22,17,11
2708,0,19,17,14
2709,1,17,19,13
2710,0,17,14,19
2711,0,21,13,16
2712,0,18,14,18
2713,0,18,17,15
2714,0,13,20,17
2715,0,14,18,18
2716,0,18,20,12
2717,0,18,16,16
2718,1,18,15,16
2719,1,17,15,17
2720,0,18,17,15
2721,0,16,17,17
2722,1,17,18,14
2723,0,13,15,22
2724,1,17,14,18
2725,0,18,15,17
2726,0,18,15,17
2727,0,18,18,14
2728,0,16,15,19
2729,1,13,14,22
2730,0,18,14,18
2731,1,18,15,16
2732,1,18,16,15
2733,0,20,15,15
2734,0,16,17,17
2735,1,19,15,15
2736,0,16,18,16
2737,0,14,16,20
2738,0,16,14,20
2739,0,17,15,18
2740,2,16,14,18
2741,0,14,15,21
2742,0,17,15,18
2743,0,20,15,15
2744,0,17,12,21
2745,1,14,18,17
2746,0,14,19,17
2747,0,21,15,14
2748,1,14,18,17
2749,0,16,19,15
2750,0,17,15,18
2751,0,15,15,20
2752,0,19,13,18
2753,0,19,14,17
2754,1,17,14,18
2755,1,18,15,16
2756,1,19,14,16
2757,1,17,16,16
2758,0,17,16,17
2759,1,14,16,19
2760,0,16,17,17
2761,0,15,17,18
2762,1,18,17,14
2763,0,19,15,16
2764,1,13,18,18
2765,0,18,16,16
2766,0,16,14,20
2767,0,20,16,14
2768,1,12,19,18
2769,1,20,16,13
2770,0,16,17,17
2771,0,15,15,20
2772,0,17,16,17
2773,0,13,19,18
2774,0,16,14,20
2775,0,15,15,20
2776,0,18,18,14
2777,0,17,16,17
2778,1,17,14,18
2779,1,20,16,13
2780,0,19,15,16
2781,0,14,18,18
2782,0,16,12,22
2783,0,17,17,16
2784,0,18,17,15
2785,0,18,16,16
2786,0,16,17,17
2787,0,19,12,19
2788,0,16,15,19
2789,0,18,18,14
2790,1,15,17,17
2791,0,17,17,16
2792,0,13,17,20
2793,0,14,15,21
2794,0,17,15,18
2795,1,16,13,20
2796,0,17,16,17
2797,1,15,19,15
2798,0,18,16,16
2799,0,15,18,17
2800,0,15,17,18
2801,0,15,14,21
2802,0,18,16,16
2803,0,18,16,16
2804,0,13,17,20
2805,0,14,15,21
2806,0,15,18,17
2807,0,17,18,15
2808,0,16,13,21
2809,0,16,15,19
2810,1,16,16,17
2811,0,17,15,18
2812,0,18,15,17
2813,0,19,16,15
2814,0,17,17,16
2815,0,16,16,18
2816,0,16,16,18
2817,1,20,15,14
2818,0,16,17,17
2819,0,18,19,13
2820,0,20,16,14
2821,0,13,16,21
2822,1,18,15,16
2823,0,17,14,19
2824,0,20,13,17
2825,0,18,16,16
2826,1,19,13,17
2827,1,19,16,14
2828,0,18,15,17
2829,0,15,18,17
2830,0,21,12,17
2831,1,19,14,16
2832,1,20,11,18
2833,0,14,18,18
2834,0,19,15,16
2835,0,16,17,17
2836,0,15,21,14
2837,0,15,16,19
2838,0,18,15,17
2839,0,18,13,19
2840,0,17,19,14
2841,0,16,16,18
2842,0,14,15,21
2843,0,17,12,21
2844,0,17,13,20
2845,0,17,14,19
2846,0,18,17,15
2847,0,16,14,20
2848,0,17,15,18
2849,1,17,17,15
2850,0,19,15,16
2851,0,16,15,19
2852,1,13,14,22
2853,0,20,14,16
2854,0,16,15,19
2855,0,15,20,15
2856,0,20,17,13
2857,0,18,16,16
2858,1,19,15,15
2859,0,19,15,16
2860,0,17,14,19
2861,0,18,14,18
2862,0,19,18,13
2863,1,20,13,16
2864,0,17,14,19
2865,1,19,14,16
2866,0,16,16,18
2867,0,18,12,20
2868,0,21,13,16
2869,0,19,13,18
2870,0,15,15,20
2871,0,16,17,17
2872,0,18,15,17
2873,0,15,17,18
2874,0,15,15,20
2875,0,16,14,20
2876,0,18,16,16
2877,0,17,15,18
2878,0,17,16,17
2879,0,15,14,21
2880,0,16,13,21
2881,0,16,15,19
2882,1,15,19,15
2883,0,18,15,17
2884,1,17,15,17
2885,0,17,17,16
2886,1,16,16,17
2887,0,19,15,16
2888,0,20,14,16
2889,1,17,18,14
2890,1,17,17,15
2891,1,17,12,20
2892,0,19,12,19
2893,0,18,14,18
2894,0,23,13,14
2895,0,16,16,18
2896,0,19,13,18
2897,0,16,16,18
2898,2,17,18,13
2899,0,16,22,12
2900,1,17,14,18
2901,0,18,15,17
2902,2,17,13,18
2903,0,16,18,16
2904,1,17,12,20
2905,0,16,17,17
2906,0,15,15,20
2907,0,19,15,16
2908,0,17,17,16
2909,0,16,18,16
2910,0,16,15,19
2911,0,16,20,14
2912,1,17,19,13
2913,0,16,15,19
2914,1,17,18,14
2915,0,20,13,17
2916,0,15,16,19
2917,0,19,15,16
2918,0,15,19,16
2919,0,17,19,14
2920,0,18,17,15
2921,0,22,15,13
2922,1,16,12,21
2923,1,13,15,21
2924,0,18,14,18
2925,0,19,13,18
2926,0,14,16,20
2927,0,14,15,21
2928,0,15,16,19
2929,0,17,18,15
2930,0,17,16,17
2931,0,17,16,17
2932,0,19,16,15
2933,0,15,19,16
2934,0,17,15,18
2935,1,17,14,18
2936,0,18,19,13
2937,0,18,15,17
2938,0,18,15,17
2939,0,18,16,16
2940,0,17,13,20
2941,0,14,19,17
2942,0,19,14,17
2943,0,17,14,19
2944,1,13,19,17
2945,1,15,17,17
2946,0,20,13,17
2947,0,19,12,19
2948,1,15,16,18
2949,0,16,16,18
2950,0,18,13,19
2951,1,21,11,17
2952,0,16,17,17
2953,0,17,14,19
2954,1,15,17,17
2955,0,19,14,17
2956,1,15,19,15
2957,0,16,16,18
2958,1,15,14,20
2959,0,15,16,19
2960,1,14,18,17
2961,0,17,12,21
2962,0,16,18,16
2963,1,18,13,18
2964,0,21,11,18
2965,0,16,20,14
2966,0,17,17,16
2967,0,16,12,22
2968,0,19,11,20
2969,1,14,14,21
2970,0,16,18,16
2971,0,16,17,17
2972,0,18,12,20
2973,0,13,17,20
2974,0,14,13,23
2975,0,18,13,19
2976,0,18,17,15
2977,0,18,15,17
2978,0,20,14,16
2979,0,12,19,19
2980,0,17,15,18
2981,0,18,17,15
2982,0,16,17,17
2983,0,14,13,23
2984,0,17,17,16
2985,0,16,14,20
2986,0,20,12,18
2987,0,19,16,15
2988,0,17,16,17
2989,0,18,16,16
2990,1,17,16,16
2991,0,17,18,15
2992,0,17,13,20
2993,0,17,13,20
2994,0,16,18,16
2995,0,19,15,16
2996,1,16,15,18
2997,1,16,14,19
2998,1,15,17,17
2999,0,18,15,17
3000,1,19,12,18
3001,1,18,17,14
3002,0,17,14,19
3003,0,21,14,15
3004,1,20,14,15
3005,1,19,14,16
3006,0,18,14,18
3007,0,18,16,16
3008,1,18,14,17
3009,0,15,15,20
3010,0,13,18,19
3011,0,17,13,20
3012,0,15,15,20
3013,0,17,13,20
3014,0,21,13,16
3015,0,14,17,19
3016,0,17,20,13
3017,0,18,15,17
3018,0,13,19,18
3019,0,17,19,14
3020,0,18,17,15
3021,0,18,14,18
3022,0,16,18,16
3023,0,15,17,18
3024,1,15,18,16
3025,2,13,17,18
3026,1,16,15,18
3027,0,17,16,17
3028,1,19,14,16
3029,0,15,16,19
3030,0,12,14,24
3031,0,15,17,18
3032,0,18,15,17
3033,1,15,20,14
3034,1,18,16,15
3035,0,18,14,18
3036,0,15,17,18
3037,0,14,18,18
3038,1,17,15,17
3039,0,17,17,16
3040,0,17,14,19
3041,0,16,19,15
3042,0,18,16,16
3043,0,18,14,18
3044,0,19,16,15
3045,0,17,17,16
3046,0,20,13,17
3047,0,18,14,18
3048,0,18,17,15
3049,0,16,13,21
3050,1,18,14,17
3051,0,17,17,16
3052,0,15,19,16
3053,0,19,14,17
3054,0,15,16,19
3055,0,18,14,18
3056,0,14,15,21
3057,0,18,16,16
3058,0,16,22,12
3059,0,15,15,20
3060,0,16,16,18
3061,0,19,18,13
3062,0,18,14,18
3063,0,16,15,19
3064,0,17,16,17
3065,0,15,18,17
3066,0,16,11,23
3067,0,16,17,17
3068,0,18,15,17
3069,0,15,18,17
3070,0,16,14,20
3071,0,16,14,20
3072,0,16,17,17
3073,0,16,17,17
3074,0,15,18,17
3075,1,17,13,19
3076,2,19,12,17
3077,0,17,16,17
3078,0,20,17,13
3079,0,14,21,15
3080,0,15,18,17
3081,0,19,11,20
3082,1,16,16,17
3083,0,16,18,16
3084,0,20,14,16
3085,0,18,17,15
3086,0,15,19,16
3087,0,14,16,20
3088,0,20,9,21
3089,1,19,13,17
3090,0,15,17,18
3091,0,20,17,13
3092,0,15,17,18
3093,0,20,13,17
3094,0,17,13,20
3095,0,17,15,18
3096,0,16,17,17
3097,0,17,15,18
3098,0,18,15,17
3099,0,17,19,14
3100,0,17,16,17
3101,1,13,18,18
3102,0,21,14,15
3103,0,18,18,14
3104,0,17,18,15
3105,0,20,14,16
3106,0,17,17,16
3107,0,19,16,15
3108,0,15,14,21
3109,0,18,17,15
3110,0,19,16,15
3111,0,18,18,14
3112,1,19,14,16
3113,0,18,17,15
3114,0,17,17,16
3115,0,15,14,21
3116,0,17,12,21
3117,0,15,19,16
3118,1,13,19,17
3119,0,18,15,17
3120,0,17,13,20
3121,0,17,15,18
3122,0,17,17,16
3123,0,19,15,16
3124,0,16,15,19
3125,0,11,18,21
3126,0,18,14,18
3127,0,18,16,16
3128,0,16,16,18
3129,0,16,14,20
3130,0,19,15,16
3131,0,17,16,17
3132,0,19,14,17
3133,0,16,16,18
3134,0,18,15,17
3135,0,17,17,16
3136,1,17,13,19
3137,0,15,16,19
3138,0,14,17,19
3139,0,17,15,18
3140,1,14,18,17
3141,0,20,15,15
3142,1,18,14,17
3143,1,17,13,19
3144,0,18,16,16
3145,0,18,13,19
3146,0,16,13,21
3147,0,20,11,19
3148,0,16,15,19
3149,0,15,20,15
3150,0,17,15,18
3151,0,16,17,17
3152,0,14,17,19
3153,1,19,12,18
3154,0,16,20,14
3155,1,14,15,20
3156,1,15,13,21
3157,0,16,19,15
3158,0,18,12,20
3159,1,15,17,17
3160,0,17,15,18
3161,0,17,16,17
3162,0,17,14,19
3163,0,15,15,20
3164,0,17,16,17
3165,0,17,15,18
3166,0,20,14,16
3167,0,14,16,20
3168,0,19,15,16
3169,1,19,13,17
3170,1,19,15,15
3171,0,20,13,17
3172,0,15,15,20
3173,0,16,17,17
3174,0,14,16,20
3175,1,19,16,14
3176,0,17,15,18
3177,0,21,12,17
3178,0,19,13,18
3179,0,18,16,16
3180,0,17,16,17
3181,1,17,17,15
3182,0,20,16,14
3183,0,17,15,18
3184,0,17,17,16
3185,0,17,15,18
3186,1,16,16,17
3187,0,17,14,19
3188,0,18,16,16
3189,0,17,15,18
3190,0,19,15,16
3191,0,15,15,20
3192,0,16,17,17
3193,0,18,17,15
3194,0,17,15,18
3195,0,16,17,17
3196,0,18,15,17
3197,0,17,16,17
3198,0,17,14,19
3199,0,16,15,19
3200,1,19,14,16
3201,0,17,15,18
3202,0,16,17,17
3203,0,15,16,19
3204,1,18,12,19
3205,0,16,14,20
3206,0,18,16,16
3207,0,18,16,16
3208,0,19,16,15
3209,0,18,16,16
3210,0,18,17,15
3211,0,16,17,17
3212,0,16,18,16
3213,0,22,12,16
3214,0,17,16,17
3215,0,15,16,19
3216,0,19,18,13
3217,1,16,14,19
3218,0,18,17,15
3219,0,17,14,19
3220,0,18,15,17
3221,0,17,13,20
3222,0,15,19,16
3223,0,19,16,15
3224,0,18,15,17
3225,0,16,13,21
3226,0,19,17,14
3227,0,17,14,19
3228,0,16,14,20
3229,0,13,19,18
3230,0,17,14,19
3231,0,16,16,18
3232,0,17,15,18
3233,0,17,18,15
3234,0,13,16,21
3235,0,15,13,22
3236,0,16,14,20
3237,0,15,19,16
3238,1,17,14,18
3239,0,15,17,18
3240,0,17,18,15
3241,0,18,17,15
3242,1,21,12,16
3243,0,17,15,18
3244,0,18,14,18
3245,0,19,15,16
3246,0,16,18,16
3247,0,16,18,16
3248,0,16,19,15
3249,0,18,15,17
3250,0,19,14,17
3251,0,16,16,18
3252,0,16,18,16
3253,0,15,16,19
3254,0,16,16,18
3255,0,17,13,20
3256,0,14,16,20
3257,0,15,18,17
3258,1,17,14,18
3259,1,16,15,18
3260,1,19,18,12
3261,1,14,15,20
3262,0,15,14,21
3263,0,19,13,18
3264,0,18,14,18
3265,0,18,16,16
3266,0,14,15,21
3267,0,17,17,16
3268,2,17,12,19
3269,0,14,19,17
3270,1,19,12,18
3271,0,19,15,16
3272,0,17,11,22
3273,0,18,18,14
3274,0,17,17,16
3275,0,16,15,19
3276,0,19,13,18
3277,0,16,17,17
3278,0,20,15,15
3279,0,18,16,16
3280,1,14,17,18
3281,0,19,8,23
3282,0,12,20,18
3283,0,18,17,15
3284,3,17,13,17
3285,1,16,14,19
3286,0,18,14,18
3287,0,15,18,17
3288,1,18,16,15
3289,0,14,15,21
3290,0,18,16,16
3291,0,19,16,15
3292,1,15,20,14
3293,1,17,14,18
3294,1,18,13,18
3295,0,19,14,17
3296,0,20,15,15
3297,0,15,17,18
3298,0,16,16,18
3299,0,19,15,16
3300,0,17,18,15
3301,0,15,16,19
3302,1,18,14,17
3303,1,17,16,16
3304,0,18,16,16
3305,0,15,18,17
3306,0,18,18,14
3307,0,14,16,20
3308,0,15,19,16
3309,0,15,16,19
3310,0,16,17,17
3311,0,14,21,15
3312,0,17,15,18
3313,1,17,14,18
3314,0,17,18,15
3315,0,16,18,16
3316,0,15,16,19
3317,0,17,16,17
3318,0,16,16,18
3319,1,16,12,21
3320,0,17,15,18
3321,1,15,15,19
3322,0,20,16,14
3323,0,16,16,18
3324,0,21,16,13
3325,0,18,17,15
3326,0,16,18,16
3327,0,17,14,19
3328,1,18,18,13
3329,0,17,17,16
3330,0,19,15,16
3331,1,15,19,15
3332,0,20,14,16
3333,0,17,14,19
3334,0,18,18,14
3335,0,19,14,17
3336,2,16,13,19
3337,0,17,15,18
3338,0,18,17,15
3339,0,15,14,21
3340,0,15,17,18
3341,0,18,16,16
3342,1,19,17,13
3343,0,16,16,18
3344,0,16,15,19
3345,1,22,14,13
3346,0,15,15,20
3347,0,14,17,19
3348,0,19,16,15
3349,0,14,16,20
3350,0,15,14,21
3351,0,14,14,22
3352,0,20,14,16
3353,0,15,16,19
3354,0,15,20,15
3355,0,16,17,17
3356,1,17,15,17
3357,0,18,14,18
3358,0,14,15,21
3359,0,19,13,18
3360,0,16,12,22
3361,0,17,18,15
3362,1,17,12,20
3363,0,19,13,18
3364,1,16,19,14
3365,0,15,14,21
3366,0,18,13,19
3367,1,19,15,15
3368,0,18,16,16
3369,0,16,17,17
3370,0,16,17,17
3371,1,14,20,15
3372,0,17,17,16
3373,0,16,14,20
3374,0,19,14,17
3375,0,15,15,20
3376,0,17,17,16
3377,0,16,19,15
3378,1,12,17,20
3379,0,17,15,18
3380,0,16,13,21
3381,0,18,15,17
3382,0,19,16,15
3383,0,17,18,15
3384,1,16,18,15
3385,0,20,15,15
3386,0,16,16,18
3387,0,16,13,21
3388,0,18,13,19
3389,1,15,14,20
3390,0,17,17,16
3391,0,20,15,15
3392,0,18,15,17
3393,0,17,19,14
3394,0,19,16,15
3395,0,17,18,15
3396,1,16,15,18
3397,0,17,16,17
3398,0,14,15,21
3399,1,12,21,16
3400,0,20,14,16
3401,0,20,15,15
3402,0,19,13,18
3403,0,17,16,17
3404,0,17,15,18
3405,0,18,15,17
3406,0,18,15,17
3407,0,18,15,17
3408,0,16,15,19
3409,0,15,15,20
3410,0,16,17,17
3411,0,19,17,14
3412,2,16,16,16
3413,1,14,17,18
3414,1,19,15,15
3415,0,17,15,18
3416,0,16,19,15
3417,1,16,19,14
3418,0,17,15,18
3419,0,18,16,16
3420,0,17,16,17
3421,0,18,13,19
3422,0,18,13,19
3423,0,16,16,18
3424,1,17,17,15
3425,0,14,16,20
3426,0,19,14,17
3427,0,19,17,14
3428,1,13,18,18
3429,0,15,17,18
3430,0,17,15,18
3431,1,19,15,15
3432,0,20,12,18
3433,0,15,18,17
3434,0,19,16,15
3435,0,18,16,16
3436,0,19,17,14
3437,0,15,13,22
3438,1,17,14,18
3439,2,17,16,15
3440,0,16,16,18
3441,0,17,15,18
3442,0,15,15,20
3443,0,17,16,17
3444,1,19,12,18
3445,0,14,20,16
3446,1,19,17,13
3447,1,19,16,14
3448,0,15,19,16
3449,0,18,17,15
3450,1,17,15,17
3451,0,15,19,16
3452,0,18,18,14
3453,0,15,18,17
3454,2,14,16,18
3455,0,13,19,18
3456,1,18,13,18
3457,0,16,14,20
3458,1,18,14,17
3459,0,17,15,18
3460,1,19,11,19
3461,0,18,14,18
3462,0,17,19,14
3463,0,18,14,18
3464,0,15,16,19
3465,0,18,14,18
3466,1,17,17,15
3467,1,18,18,13
3468,0,15,13,22
3469,0,14,16,20
3470,0,15,19,16
3471,1,18,15,16
3472,0,18,13,19
3473,0,20,15,15
3474,0,14,15,21
3475,0,13,16,21
3476,0,17,18,15
3477,0,17,14,19
3478,0,16,12,22
3479,0,19,14,17
3480,0,15,16,19
3481,2,16,16,16
3482,0,16,13,21
3483,0,17,17,16
3484,1,18,15,16
3485,1,22,16,11
3486,1,17,14,18
3487,0,18,18,14
3488,1,20,16,13
3489,0,16,16,18
3490,0,16,14,20
3491,0,18,14,18
3492,1,17,14,18
3493,1,18,15,16
3494,1,20,13,16
3495,0,16,15,19
3496,0,17,17,16
3497,0,18,17,15
3498,0,17,17,16
3499,0,20,13,17
3500,0,16,15,19
3501,0,19,15,16
3502,0,18,16,16
3503,0,20,16,14
3504,0,18,13,19
3505,0,20,17,13
3506,0,18,13,19
3507,0,16,16,18
3508,1,17,11,21
3509,0,17,17,16
3510,0,20,15,15
3511,0,19,15,16
3512,0,16,18,16
3513,0,20,12,18
3514,0,15,19,16
3515,0,18,12,20
3516,0,21,13,16
3517,0,21,14,15
3518,1,19,13,17
3519,0,16,16,18
3520,0,17,16,17
3521,0,18,15,17
3522,1,17,17,15
3523,0,14,19,17
3524,0,16,17,17
3525,1,20,15,14
3526,0,15,18,17
3527,0,18,14,18
3528,0,17,17,16
3529,0,17,16,17
3530,0,17,14,19
3531,0,18,18,14
3532,0,16,16,18
3533,0,17,15,18
3534,0,17,17,16
3535,0,19,14,17
3536,0,17,18,15
3537,0,16,17,17
3538,0,16,14,20
3539,0,17,12,21
3540,0,13,14,23
3541,1,18,16,15
3542,0,17,16,17
3543,0,14,15,21
3544,1,17,12,20
3545,1,15,16,18
3546,0,16,17,17
3547,0,15,14,21
3548,0,20,14,16
3549,0,16,18,16
3550,0,18,17,15
3551,0,15,17,18
3552,0,19,13,18
3553,0,19,14,17
3554,0,15,19,16
3555,0,13,17,20
3556,0,18,17,15
3557,0,14,18,18
3558,0,19,16,15
3559,1,16,17,16
3560,1,17,13,19
3561,1,17,13,19
3562,0,16,15,19
3563,0,18,15,17
3564,0,15,11,24
3565,0,20,13,17
3566,0,15,14,21
3567,0,17,18,15
3568,0,16,18,16
3569,0,18,13,19
3570,0,14,15,21
3571,0,18,17,15
3572,1,14,15,20
3573,0,15,14,21
3574,0,15,12,23
3575,0,17,13,20
3576,0,22,13,15
3577,0,14,20,16
3578,0,15,15,20
3579,0,16,17,17
3580,0,16,13,21
3581,0,14,15,21
3582,2,17,13,18
3583,0,16,16,18
3584,0,16,15,19
3585,0,15,16,19
3586,0,18,17,15
3587,0,19,14,17
3588,0,19,17,14
3589,0,19,15,16
3590,0,17,14,19
3591,0,20,14,16
3592,0,23,13,14
3593,0,16,16,18
3594,1,17,17,15
3595,0,17,17,16
3596,0,17,16,17
3597,0,18,16,16
3598,0,15,14,21
3599,0,20,13,17
3600,0,18,15,17
3601,0,16,17,17
3602,1,18,18,13
3603,1,17,16,16
3604,0,16,18,16
3605,0,17,15,18
3606,0,19,13,18
3607,0,18,16,16
3608,0,18,17,15
3609,0,15,18,17
3610,0,16,18,16
3611,0,15,12,23
3612,0,17,15,18
3613,0,14,18,18
3614,0,16,17,17
3615,0,17,15,18
3616,0,19,11,20
3617,0,15,15,20
3618,0,15,15,20
3619,0,17,15,18
3620,2,15,13,20
3621,1,15,17,17
3622,0,15,17,18
3623,0,18,14,18
3624,0,18,15,17
3625,0,15,15,20
3626,0,13,16,21
3627,1,16,15,18
3628,0,20,16,14
3629,0,15,15,20
3630,0,19,17,14
3631,0,17,19,14
3632,2,17,17,14
3633,0,15,17,18
3634,0,20,16,14
3635,0,18,14,18
3636,0,16,14,20
3637,1,19,14,16
3638,0,16,17,17
3639,1,20,16,13
3640,1,20,14,15
3641,0,17,14,19
3642,1,22,14,13
3643,1,15,16,18
3644,0,16,19,15
3645,0,16,17,17
3646,1,18,20,11
3647,0,20,12,18
3648,1,17,13,19
3649,0,19,14,17
3650,0,15,16,19
3651,0,16,15,19
3652,0,18,13,19
3653,0,15,17,18
3654,0,17,13,20
3655,1,15,16,18
3656,1,18,15,16
3657,0,17,13,20
3658,0,18,16,16
3659,0,17,13,20
3660,0,18,16,16
3661,0,19,14,17
3662,1,16,14,19
3663,1,16,17,16
3664,0,21,15,14
3665,0,17,16,17
3666,0,18,17,15
3667,0,16,15,19
3668,0,15,17,18
3669,0,19,15,16
3670,0,20,15,15
3671,0,17,18,15
3672,0,18,16,16
3673,0,15,16,19
3674,0,17,14,19
3675,0,17,16,17
3676,0,17,15,18
3677,0,19,15,16
3678,0,19,15,16
3679,0,16,18,16
3680,0,20,13,17
3681,0,21,15,14
3682,0,16,17,17
3683,1,16,15,18
3684,0,15,18,17
3685,1,15,16,18
3686,0,18,16,16
3687,1,20,13,16
3688,1,15,14,20
3689,0,19,17,14
3690,0,15,13,22
3691,0,18,16,16
3692,0,14,15,21
3693,2,18,14,16
3694,0,17,17,16
3695,0,21,14,15
3696,0,20,13,17
3697,0,16,15,19
3698,1,15,17,17
3699,0,16,16,18
3700,0,17,15,18
3701,0,16,15,19
3702,0,16,15,19
3703,0,16,15,19
3704,0,16,15,19
3705,0,15,14,21
3706,0,16,17,17
3707,0,18,17,15
3708,1,15,18,16
3709,0,14,18,18
3710,1,18,15,16
3711,0,16,18,16
3712,0,17,17,16
3713,0,17,14,19
3714,0,17,13,20
3715,1,17,13,19
3716,0,16,18,16
3717,0,17,20,13
3718,1,15,15,19
3719,0,15,19,16
3720,0,18,14,18
3721,1,16,17,16
3722,0,17,14,19
3723,0,18,16,16
3724,0,17,17,16
3725,1,19,16,14
3726,0,15,17,18
3727,1,17,17,15
3728,0,16,19,15
3729,0,20,12,18
3730,0,18,16,16
3731,0,16,19,15
3732,0,16,17,17
3733,0,17,16,17
3734,1,18,15,16
3735,0,19,16,15
3736,0,19,18,13
3737,1,16,17,16
3738,0,16,15,19
3739,0,20,16,14
3740,1,16,13,20
3741,0,17,14,19
3742,0,16,14,20
3743,0,16,17,17
3744,0,14,17,19
3745,0,15,18,17
3746,0,18,14,18
3747,0,18,17,15
3748,0,15,18,17
3749,0,21,13,16
3750,0,16,15,19
3751,0,16,16,18
3752,0,19,14,17
3753,0,16,16,18
3754,0,16,20,14
3755,0,18,14,18
3756,0,17,16,17
3757,0,17,14,19
3758,0,16,15,19
3759,0,19,16,15
3760,0,17,15,18
3761,0,21,12,17
3762,0,15,15,20
3763,0,18,14,18
3764,0,17,13,20
3765,0,18,14,18
3766,0,17,13,20
3767,0,12,21,17
3768,0,17,18,15
3769,0,15,16,19
3770,0,16,18,16
3771,1,20,15,14
3772,0,16,17,17
3773,0,16,15,19
3774,0,15,18,17
3775,0,16,17,17
3776,0,18,13,19
3777,0,21,14,15
3778,1,19,12,18
3779,0,16,16,18
3780,0,17,17,16
3781,0,21,13,16
3782,0,17,17,16
3783,0,15,17,18
3784,0,18,17,15
3785,0,12,16,22
3786,0,21,16,13
3787,0,16,15,19
3788,0,17,18,15
3789,0,18,13,19
3790,1,14,16,19
3791,0,16,17,17
3792,1,16,16,17
3793,1,15,17,17
3794,0,18,16,16
3795,0,17,13,20
3796,0,20,16,14
3797,0,15,16,19
3798,0,20,13,17
3799,0,19,13,18
3800,0,17,13,20
3801,1,16,19,14
3802,0,18,14,18
3803,1,17,16,16
3804,0,19,16,15
3805,0,20,16,14
3806,1,18,13,18
3807,0,17,15,18
3808,0,18,18,14
3809,0,20,14,16
3810,0,17,18,15
3811,0,15,16,19
3812,1,17,15,17
3813,1,18,14,17
3814,0,17,14,19
3815,0,16,14,20
3816,1,15,17,17
3817,0,16,12,22
3818,0,15,18,17
3819,0,18,16,16
3820,0,16,16,18
3821,0,18,18,14
3822,1,17,13,19
3823,0,13,18,19
3824,0,17,17,16
3825,0,18,19,13
3826,1,16,14,19
3827,0,17,13,20
3828,0,17,17,16
3829,0,17,17,16
3830,0,14,17,19
3831,1,16,14,19
3832,0,18,17,15
3833,0,16,16,18
3834,0,21,13,16
3835,0,15,16,19
3836,1,18,15,16
3837,0,20,13,17
3838,1,18,16,15
3839,0,15,16,19
3840,0,16,15,19
3841,1,17,16,16
3842,0,16,15,19
3843,1,20,15,14
3844,0,16,16,18
3845,0,16,18,16
3846,1,14,19,16
3847,0,16,13,21
3848,0,18,17,15
3849,0,17,17,16
3850,1,18,13,18
3851,1,17,15,17
3852,0,16,16,18
3853,0,17,15,18
3854,0,14,19,17
3855,1,17,18,14
3856,0,17,16,17
3857,0,19,16,15
3858,0,17,13,20
3859,0,15,20,15
3860,1,17,14,18
3861,0,18,13,19
3862,0,18,14,18
3863,0,18,17,15
3864,0,14,16,20
3865,0,13,14,23
3866,0,17,16,17
3867,0,14,18,18
3868,0,15,16,19
3869,0,13,18,19
3870,0,18,16,16
3871,1,20,13,16
3872,0,15,14,21
3873,2,18,16,14
3874,0,16,12,22
3875,0,18,19,13
3876,1,17,15,17
3877,0,18,15,17
3878,0,17,14,19
3879,0,18,15,17
3880,0,17,16,17
3881,0,14,16,20
3882,1,17,13,19
3883,0,14,19,17
3884,1,13,14,22
3885,0,17,17,16
3886,1,15,13,21
3887,0,18,14,18
3888,0,17,17,16
3889,0,17,16,17
3890,0,20,14,16
3891,1,19,15,15
3892,0,16,14,20
3893,0,15,16,19
3894,0,17,20,13
3895,0,18,12,20
3896,0,15,17,18
3897,0,18,18,14
