,Asian,Black,Hispanic,White
4556,0,15,13,22
4557,1,20,12,17
4558,0,16,12,22
4559,0,15,13,22
4560,1,16,15,18
4561,0,19,13,18
4562,0,15,15,20
4563,1,17,11,21
4564,0,18,14,18
4565,0,15,16,19
4566,0,15,19,16
4567,0,16,17,17
4568,1,14,16,19
4569,0,16,15,19
4570,0,18,13,19
4571,0,17,16,17
4572,1,17,15,17
4573,0,16,15,19
4574,0,14,17,19
4575,0,16,16,18
4576,0,18,17,15
4577,1,15,16,18
4578,0,13,17,20
4579,1,17,14,18
4580,0,17,15,18
4581,0,15,14,21
4582,0,14,16,20
4583,1,17,16,16
4584,0,14,16,20
4585,0,15,17,18
4586,0,13,19,18
4587,1,16,13,20
4588,0,14,15,21
4589,0,18,13,19
4590,0,17,15,18
4591,0,14,16,20
4592,0,16,15,19
4593,0,14,15,21
4594,0,17,13,20
4595,0,19,12,19
4596,0,16,14,20
4597,0,19,14,17
4598,0,16,12,22
4599,0,14,14,22
4600,0,17,12,21
4601,0,13,16,21
4602,0,15,14,21
4603,0,16,14,20
4604,1,15,14,20
4605,0,14,15,21
4606,0,15,14,21
4607,0,17,12,21
4608,0,16,13,21
4609,0,19,12,19
4610,0,15,14,21
4611,0,17,14,19
4612,0,18,14,18
4613,0,17,15,18
4614,0,17,13,20
4615,0,15,14,21
4616,0,19,11,20
4617,0,18,13,19
4618,0,20,13,17
4619,0,15,16,19
4620,0,19,14,17
4621,0,19,13,18
4622,0,17,14,19
4623,0,15,16,19
4624,0,18,17,15
4625,1,17,16,16
4626,0,16,17,17
4627,0,14,17,19
4628,0,14,18,18
4629,0,16,15,19
4630,0,16,16,18
4631,0,15,20,15
4632,0,18,16,16
4633,0,16,15,19
4634,1,18,12,19
4635,1,15,15,19
4636,0,16,17,17
4637,0,17,12,21
4638,1,20,11,18
4639,0,17,16,17
4640,0,18,12,20
4641,0,16,14,20
4642,0,13,19,18
4643,0,17,12,21
4644,0,17,16,17
4645,0,15,14,21
4646,0,16,11,23
4647,0,17,16,17
4648,0,12,17,21
4649,0,14,13,23
4650,0,14,14,22
4651,0,14,19,17
4652,0,17,16,17
4653,0,17,14,19
4654,0,16,18,16
4655,0,19,13,18
4656,0,16,18,16
4657,0,21,14,15
4658,0,16,18,16
4659,0,19,16,15
4660,0,18,14,18
4661,0,19,13,18
4662,1,16,16,17
4663,0,18,15,17
4664,0,18,16,16
4665,0,17,19,14
4666,0,17,17,16
4667,0,18,16,16
4668,0,17,16,17
4669,0,18,17,15
4670,0,17,16,17
4671,0,19,16,15
4672,1,15,19,15
4673,0,16,14,20
4674,0,18,16,16
4675,0,17,18,15
4676,0,15,16,19
4677,0,14,17,19
4678,0,17,13,20
4679,0,16,13,21
4680,0,18,15,17
4681,0,18,14,18
4682,1,15,15,19
4683,0,16,16,18
4684,0,14,16,20
4685,0,17,14,19
4686,0,15,15,20
4687,0,18,12,20
4688,0,17,15,18
4689,0,16,15,19
4690,0,17,16,17
4691,0,16,13,21
4692,0,15,15,20
4693,0,15,15,20
4694,0,17,15,18
4695,0,16,14,20
4696,0,16,15,19
4697,0,15,16,19
4698,0,16,12,22
4699,0,17,13,20
4700,0,16,14,20
4701,0,17,17,16
4702,0,16,17,17
4703,0,18,11,21
4704,0,14,14,22
4705,0,16,13,21
4706,0,16,15,19
4707,0,19,11,20
4708,0,16,13,21
4709,0,16,13,21
4710,0,17,12,21
4711,0,15,16,19
4712,0,16,14,20
4713,0,16,13,21
4714,1,16,15,18
4715,0,14,12,24
4716,0,16,11,23
4717,0,18,14,18
4718,0,14,14,22
4719,0,14,14,22
4720,0,16,16,18
4721,0,18,10,22
4722,0,16,15,19
4723,0,17,12,21
4724,0,17,14,19
4725,0,18,13,19
4726,0,17,13,20
4727,0,15,12,23
4728,0,16,12,22
4729,0,18,13,19
4730,0,18,12,20
4731,0,18,12,20
4732,0,17,14,19
4733,0,20,13,17
4734,0,16,16,18
4735,0,16,15,19
4736,0,16,17,17
4737,0,16,12,22
4738,0,16,15,19
4739,0,17,14,19
4740,0,16,14,20
4741,0,16,14,20
4742,0,17,10,23
4743,0,16,12,22
4744,0,18,13,19
4745,0,18,12,20
4746,0,20,9,21
4747,0,15,14,21
4748,0,16,13,21
4749,0,19,10,21
4750,0,18,11,21
4751,0,19,11,20
4752,0,18,11,21
4753,0,19,15,16
4754,1,16,16,17
4755,0,15,16,19
4756,1,16,13,20
4757,0,16,12,22
4758,0,16,12,22
4759,0,18,12,20
4760,1,17,11,21
4761,0,19,12,19
4762,0,17,16,17
4763,0,17,15,18
4764,0,17,16,17
4765,0,18,11,21
4766,1,16,12,21
4767,0,14,12,24
4768,0,18,10,22
4769,0,17,13,20
4770,0,14,16,20
4771,0,17,15,18
4772,0,16,15,19
4773,1,20,12,17
4774,0,16,15,19
4775,0,17,16,17
4776,0,17,14,19
4777,0,16,14,20
4778,0,17,14,19
4779,0,16,14,20
4780,1,17,13,19
4781,0,17,13,20
4782,0,20,15,15
4783,0,19,14,17
4784,0,17,16,17
4785,0,18,16,16
4786,0,19,14,17
4787,0,21,11,18
4788,0,19,13,18
4789,0,15,12,23
4790,2,16,15,17
4791,0,15,15,20
4792,1,19,14,16
4793,0,16,16,18
4794,0,19,11,20
4795,0,17,15,18
4796,0,17,13,20
4797,1,19,12,18
4798,1,17,14,18
4799,0,19,13,18
4800,0,18,13,19
4801,0,17,16,17
4802,0,18,13,19
4803,1,17,14,18
4804,0,16,13,21
4805,0,15,17,18
4806,1,16,17,16
4807,0,17,15,18
4808,0,16,14,20
4809,0,15,15,20
4810,0,17,15,18
4811,1,16,14,19
4812,1,19,15,15
4813,0,15,15,20
4814,0,19,16,15
4815,0,19,13,18
4816,0,19,13,18
4817,0,18,14,18
4818,0,19,17,14
4819,0,17,15,18
4820,0,20,13,17
4821,0,19,15,16
4822,0,18,13,19
4823,0,17,12,21
4824,0,19,11,20
4825,0,19,12,19
4826,0,19,15,16
4827,1,18,16,15
4828,0,19,14,17
4829,0,16,16,18
4830,0,18,16,16
4831,0,16,18,16
4832,0,19,15,16
4833,0,17,17,16
4834,0,18,15,17
4835,0,20,14,16
4836,0,17,15,18
4837,0,17,15,18
4838,0,18,18,14
4839,0,18,16,16
4840,1,18,18,13
4841,0,18,16,16
4842,0,18,14,18
4843,0,17,15,18
4844,0,20,13,17
4845,0,18,14,18
4846,0,19,15,16
4847,0,18,14,18
4848,0,16,15,19
4849,0,17,16,17
4850,0,19,14,17
4851,1,18,13,18
4852,1,18,12,19
4853,0,17,14,19
4854,0,18,15,17
4855,0,16,17,17
4856,0,16,13,21
4857,0,17,15,18
4858,0,17,15,18
4859,1,18,15,16
4860,0,17,16,17
4861,0,18,11,21
4862,0,17,15,18
4863,0,16,15,19
4864,0,17,11,22
4865,0,15,15,20
4866,0,15,17,18
4867,0,17,14,19
4868,1,17,14,18
4869,0,14,18,18
4870,0,16,15,19
4871,0,16,18,16
4872,0,15,17,18
4873,0,14,14,22
4874,0,14,19,17
4875,0,15,16,19
4876,0,12,17,21
4877,1,13,16,20
4878,0,14,19,17
4879,0,14,16,20
4880,0,16,12,22
4881,0,15,16,19
4882,0,14,18,18
4883,0,13,16,21
4884,0,17,15,18
4885,0,13,15,22
4886,0,16,15,19
4887,1,17,13,19
4888,0,16,16,18
4889,0,16,17,17
4890,0,15,17,18
4891,0,14,20,16
4892,0,16,16,18
4893,0,13,17,20
4894,0,16,16,18
4895,0,15,18,17
4896,0,15,17,18
4897,0,15,18,17
4898,0,16,15,19
4899,0,15,18,17
4900,0,16,14,20
4901,0,17,14,19
4902,0,18,14,18
4903,0,16,16,18
4904,0,15,18,17
4905,0,16,16,18
4906,0,16,15,19
4907,0,14,16,20
4908,0,17,15,18
4909,0,15,16,19
4910,0,16,16,18
4911,0,17,18,15
4912,1,16,13,20
4913,1,16,14,19
4914,0,17,14,19
4915,0,15,16,19
4916,0,16,15,19
4917,1,17,15,17
4918,0,18,13,19
4919,1,20,12,17
4920,0,17,17,16
4921,0,18,15,17
4922,0,19,13,18
4923,0,17,16,17
4924,0,18,12,20
4925,0,18,13,19
4926,0,18,12,20
4927,0,18,13,19
4928,0,16,13,21
4929,0,16,14,20
4930,0,17,15,18
4931,0,19,16,15
4932,0,16,16,18
4933,0,17,15,18
4934,0,18,13,19
4935,0,18,15,17
4936,1,18,13,18
4937,0,18,13,19
4938,0,18,15,17
4939,0,17,13,20
4940,2,20,13,15
4941,0,20,16,14
4942,0,16,18,16
4943,0,18,14,18
4944,0,19,11,20
4945,0,18,16,16
4946,0,17,15,18
4947,0,18,16,16
4948,0,16,15,19
4949,0,20,11,19
4950,0,17,15,18
4951,1,18,14,17
4952,0,20,14,16
4953,0,16,13,21
4954,0,19,16,15
4955,0,16,16,18
4956,0,18,14,18
4957,2,17,17,14
4958,0,17,15,18
4959,0,19,12,19
4960,0,18,17,15
4961,0,17,15,18
4962,0,18,13,19
4963,0,18,17,15
4964,0,17,16,17
4965,0,15,17,18
4966,0,16,18,16
4967,0,18,13,19
4968,0,17,16,17
4969,0,20,14,16
4970,0,18,15,17
4971,0,17,15,18
4972,0,15,18,17
4973,0,16,17,17
4974,0,18,15,17
4975,1,20,13,16
4976,0,17,16,17
4977,0,19,16,15
4978,1,18,14,17
4979,0,20,16,14
4980,0,16,15,19
4981,0,21,13,16
4982,0,18,14,18
4983,1,16,19,14
4984,1,16,17,16
4985,0,17,20,13
4986,0,15,14,21
4987,0,15,16,19
4988,1,14,21,14
4989,1,17,16,16
4990,0,17,15,18
4991,2,19,14,15
4992,0,17,18,15
4993,1,18,19,12
4994,1,17,16,16
4995,0,19,14,17
4996,0,19,14,17
4997,0,18,16,16
4998,0,17,15,18
4999,0,18,16,16
5000,0,18,16,16
5001,0,17,19,14
5002,0,16,17,17
5003,0,19,16,15
5004,0,15,16,19
5005,0,16,17,17
5006,0,19,15,16
5007,0,18,18,14
5008,0,15,19,16
5009,0,14,20,16
5010,0,17,14,19
5011,0,18,16,16
5012,0,19,16,15
5013,0,20,16,14
5014,0,16,15,19
5015,0,16,15,19
5016,1,16,16,17
5017,0,15,15,20
5018,0,16,15,19
5019,1,19,14,16
5020,0,20,12,18
5021,0,17,16,17
5022,0,19,14,17
5023,0,17,13,20
5024,0,18,15,17
5025,0,20,13,17
5026,0,16,17,17
5027,0,17,16,17
5028,0,15,17,18
5029,0,18,15,17
5030,0,18,15,17
5031,0,17,17,16
5032,0,19,15,16
5033,1,18,16,15
5034,1,18,14,17
5035,1,17,16,16
5036,1,18,12,19
5037,1,17,17,15
5038,0,16,15,19
5039,1,16,14,19
5040,1,17,13,19
5041,0,18,15,17
5042,0,17,18,15
5043,0,19,15,16
5044,0,18,19,13
5045,0,20,14,16
5046,0,18,14,18
5047,0,17,14,19
5048,1,18,13,18
5049,0,18,12,20
5050,0,17,11,22
5051,0,18,13,19
5052,0,19,12,19
5053,0,17,15,18
5054,0,20,11,19
5055,0,18,13,19
5056,0,20,11,19
5057,0,19,12,19
5058,1,15,14,20
5059,1,18,14,17
5060,0,16,17,17
5061,0,17,15,18
5062,1,17,15,17
5063,1,17,16,16
5064,1,18,14,17
5065,0,16,16,18
5066,0,16,18,16
5067,0,17,16,17
5068,0,17,16,17
5069,1,19,11,19
5070,0,16,14,20
5071,0,15,18,17
5072,0,16,14,20
5073,0,18,13,19
5074,2,17,13,18
5075,0,17,15,18
5076,0,16,16,18
5077,0,19,16,15
5078,0,14,18,18
5079,0,17,17,16
5080,0,18,16,16
5081,1,19,13,17
5082,0,18,13,19
5083,0,17,14,19
5084,1,15,16,18
5085,1,14,18,17
5086,1,19,13,17
5087,0,17,14,19
5088,0,17,13,20
5089,1,17,13,19
5090,0,16,12,22
5091,0,16,15,19
5092,1,17,15,17
5093,1,16,15,18
5094,0,18,16,16
5095,1,16,17,16
5096,0,14,19,17
5097,0,13,19,18
5098,0,13,18,19
5099,0,14,20,16
5100,1,15,16,18
5101,0,13,21,16
5102,1,14,18,17
5103,0,14,16,20
5104,1,15,17,17
5105,1,18,12,19
5106,0,16,17,17
5107,1,20,15,14
5108,1,19,13,17
5109,1,18,14,17
5110,0,17,15,18
5111,0,17,15,18
5112,1,20,13,16
5113,1,18,14,17
5114,0,19,13,18
5115,0,20,15,15
5116,0,15,18,17
5117,0,17,14,19
5118,0,16,16,18
5119,1,16,14,19
5120,0,18,15,17
5121,1,15,16,18
5122,0,16,18,16
5123,1,17,17,15
5124,0,17,16,17
5125,0,16,16,18
5126,1,15,19,15
5127,0,16,17,17
5128,1,17,17,15
5129,0,15,18,17
5130,1,15,19,15
5131,0,14,17,19
5132,1,16,19,14
5133,1,15,18,16
5134,0,17,19,14
5135,2,16,18,14
5136,0,18,14,18
5137,1,20,14,15
5138,0,18,12,20
5139,1,17,14,18
5140,2,15,16,17
5141,1,16,15,18
5142,1,17,13,19
5143,0,17,15,18
5144,1,16,13,20
5145,1,19,13,17
5146,1,17,16,16
5147,1,17,17,15
5148,1,17,16,16
5149,0,15,16,19
5150,0,19,16,15
5151,1,18,14,17
5152,0,18,16,16
5153,1,17,16,16
5154,1,17,16,16
5155,0,17,15,18
5156,0,15,18,17
5157,0,16,20,14
5158,0,18,14,18
5159,0,19,13,18
5160,0,15,15,20
5161,0,19,11,20
5162,1,19,12,18
5163,1,19,12,18
5164,0,16,17,17
5165,0,14,17,19
5166,0,15,16,19
5167,0,14,19,17
5168,1,18,16,15
5169,1,17,13,19
5170,1,15,16,18
5171,1,14,17,18
5172,0,17,14,19
5173,1,17,16,16
5174,0,18,15,17
5175,1,17,15,17
5176,0,18,16,16
5177,0,18,15,17
5178,0,17,15,18
5179,0,18,16,16
5180,0,20,13,17
5181,1,18,15,16
5182,0,16,16,18
5183,0,18,16,16
5184,0,17,14,19
5185,0,17,18,15
5186,0,18,12,20
5187,0,19,13,18
5188,0,20,14,16
5189,0,16,14,20
5190,0,18,13,19
5191,0,18,13,19
5192,0,20,14,16
5193,0,18,15,17
5194,0,16,19,15
5195,1,17,16,16
5196,0,16,14,20
5197,0,16,16,18
5198,0,18,16,16
5199,0,20,13,17
5200,0,18,15,17
5201,0,19,14,17
5202,0,18,16,16
5203,0,17,18,15
5204,0,18,15,17
5205,0,18,12,20
5206,0,18,16,16
5207,0,18,13,19
5208,0,18,13,19
5209,0,18,14,18
5210,0,19,15,16
5211,0,19,13,18
5212,0,17,15,18
5213,0,16,16,18
5214,0,16,13,21
5215,0,15,14,21
5216,0,16,15,19
5217,1,18,13,18
5218,0,18,14,18
5219,0,18,13,19
5220,0,18,16,16
5221,0,17,18,15
5222,0,19,14,17
5223,0,20,16,14
5224,1,18,16,15
5225,1,18,15,16
5226,0,21,13,16
5227,0,20,15,15
5228,0,18,16,16
5229,1,21,16,12
5230,0,17,14,19
5231,0,18,15,17
5232,0,16,13,21
5233,0,18,12,20
5234,0,16,12,22
5235,0,18,13,19
5236,0,17,15,18
5237,0,18,12,20
5238,0,15,11,24
5239,0,15,12,23
5240,0,18,12,20
5241,0,17,13,20
5242,0,17,11,22
5243,0,17,13,20
5244,0,19,10,21
5245,0,15,12,23
5246,0,14,13,23
5247,0,15,16,19
5248,0,15,15,20
5249,0,16,17,17
5250,0,16,18,16
5251,0,17,12,21
5252,1,13,17,19
5253,0,16,15,19
5254,0,17,11,22
5255,0,16,14,20
5256,0,16,17,17
5257,0,17,18,15
5258,1,16,16,17
5259,1,18,15,16
5260,1,15,13,21
5261,1,16,12,21
5262,1,14,16,19
5263,1,16,14,19
5264,0,14,17,19
5265,0,15,17,18
5266,1,17,12,20
5267,1,19,14,16
5268,1,17,14,18
5269,1,14,15,20
5270,1,15,13,21
5271,1,19,10,20
5272,1,18,13,18
5273,1,17,12,20
5274,0,16,12,22
5275,0,19,13,18
5276,0,16,13,21
5277,0,17,16,17
5278,0,16,15,19
5279,0,17,14,19
5280,0,15,15,20
5281,0,16,16,18
5282,0,17,15,18
5283,0,17,14,19
5284,0,17,14,19
5285,0,19,12,19
5286,0,15,16,19
5287,0,18,12,20
5288,0,17,11,22
5289,2,17,17,14
5290,0,15,17,18
5291,0,19,10,21
5292,0,18,15,17
5293,0,17,14,19
5294,1,18,17,14
5295,0,18,12,20
5296,1,19,13,17
5297,1,18,15,16
5298,0,17,14,19
5299,0,19,13,18
5300,0,17,14,19
5301,0,20,11,19
5302,0,18,14,18
5303,0,20,15,15
5304,0,20,11,19
5305,0,19,12,19
5306,0,21,13,16
5307,1,19,12,18
5308,0,19,14,17
5309,1,15,13,21
5310,1,18,13,18
5311,0,17,16,17
5312,0,17,16,17
5313,0,18,14,18
5314,0,17,15,18
5315,0,16,14,20
5316,0,17,14,19
5317,0,19,15,16
5318,0,16,13,21
5319,0,19,15,16
5320,0,19,13,18
5321,0,15,16,19
5322,0,14,18,18
5323,0,16,15,19
5324,0,17,17,16
5325,0,19,13,18
5326,0,17,15,18
5327,1,16,17,16
5328,0,18,17,15
5329,0,16,17,17
5330,1,17,15,17
5331,0,16,15,19
5332,0,15,15,20
5333,0,19,14,17
5334,0,16,14,20
5335,1,17,12,20
5336,0,16,12,22
5337,0,15,19,16
5338,2,15,17,16
5339,0,18,16,16
5340,1,20,14,15
5341,0,19,13,18
5342,0,18,13,19
5343,0,17,15,18
5344,1,16,16,17
5345,1,17,15,17
5346,0,17,14,19
5347,0,17,12,21
5348,0,15,17,18
5349,1,14,17,18
5350,1,15,15,19
5351,0,18,14,18
5352,1,13,18,18
5353,1,17,16,16
5354,0,18,14,18
5355,0,16,16,18
5356,0,16,14,20
5357,0,15,15,20
5358,1,16,15,18
5359,1,15,16,18
5360,0,14,16,20
5361,1,16,16,17
5362,1,16,15,18
5363,1,18,14,17
5364,0,17,16,17
5365,1,18,17,14
5366,0,15,17,18
5367,2,17,15,16
5368,0,17,15,18
5369,0,16,16,18
5370,1,20,13,16
5371,1,15,15,19
5372,0,14,14,22
5373,1,16,14,19
5374,2,12,19,17
5375,0,16,15,19
5376,2,17,14,17
5377,2,17,16,15
5378,0,16,15,19
5379,0,18,12,20
5380,1,15,17,17
5381,2,13,21,14
5382,1,14,19,16
5383,0,12,19,19
5384,1,18,16,15
5385,0,18,14,18
5386,1,15,19,15
5387,0,15,18,17
5388,1,19,15,15
5389,0,18,17,15
5390,0,14,20,16
5391,0,13,21,16
5392,0,19,17,14
5393,0,19,18,13
5394,0,17,19,14
5395,0,16,18,16
5396,1,16,17,16
5397,0,15,17,18
5398,0,17,18,15
5399,1,14,18,17
5400,0,16,15,19
5401,0,14,16,20
5402,0,18,13,19
5403,0,16,16,18
5404,0,14,16,20
5405,1,15,19,15
5406,1,17,16,16
5407,1,16,17,16
5408,1,17,16,16
5409,1,17,16,16
5410,1,14,18,17
5411,1,17,16,16
5412,1,16,18,15
5413,1,14,16,19
5414,1,15,16,18
5415,2,15,15,18
5416,1,17,13,19
5417,1,14,18,17
5418,1,16,16,17
5419,1,14,18,17
5420,1,14,16,19
5421,0,16,19,15
5422,0,16,19,15
5423,0,18,17,15
5424,0,18,18,14
5425,0,17,15,18
5426,0,18,14,18
5427,0,17,17,16
5428,0,18,14,18
5429,0,16,16,18
5430,0,14,17,19
5431,0,16,15,19
5432,0,14,16,20
5433,1,16,16,17
5434,0,17,14,19
5435,0,15,16,19
5436,0,15,16,19
5437,0,15,16,19
5438,0,16,16,18
5439,0,14,18,18
5440,0,16,14,20
5441,1,14,18,17
5442,0,17,14,19
5443,1,17,13,19
5444,2,16,13,19
5445,2,15,16,17
5446,1,16,15,18
5447,1,15,16,18
5448,1,17,15,17
5449,2,18,12,18
5450,2,16,13,19
5451,1,18,12,19
5452,1,17,10,22
5453,2,16,16,16
5454,2,17,13,18
5455,2,17,13,18
5456,1,18,13,18
5457,1,18,10,21
5458,1,17,16,16
5459,1,17,14,18
5460,2,17,13,18
5461,2,15,14,19
5462,3,17,13,17
5463,2,20,10,18
5464,1,18,11,20
5465,2,17,12,19
5466,2,20,10,18
5467,1,17,12,20
5468,1,17,14,18
5469,1,18,11,20
5470,1,18,15,16
5471,1,17,10,22
5472,1,20,9,20
5473,1,17,13,19
5474,1,17,13,19
5475,2,17,13,18
5476,1,17,14,18
5477,2,17,12,19
5478,1,18,14,17
5479,1,16,12,21
5480,1,16,14,19
5481,1,15,14,20
5482,1,17,13,19
5483,2,16,12,20
5484,0,18,15,17
5485,0,15,14,21
5486,1,19,17,13
5487,0,21,11,18
5488,0,20,13,17
5489,0,16,15,19
5490,0,18,15,17
5491,1,18,13,18
5492,0,15,16,19
5493,0,18,15,17
5494,0,18,14,18
5495,0,15,15,20
5496,0,16,13,21
5497,0,14,18,18
5498,0,18,11,21
5499,0,16,14,20
5500,0,20,13,17
5501,0,18,12,20
5502,0,19,15,16
5503,1,20,13,16
5504,0,17,14,19
5505,0,15,14,21
5506,0,18,10,22
5507,1,18,11,20
5508,0,20,12,18
5509,0,17,13,20
5510,0,16,16,18
5511,0,17,12,21
5512,0,18,14,18
5513,0,19,10,21
5514,0,15,17,18
5515,0,15,16,19
5516,0,15,19,16
5517,0,17,14,19
5518,0,15,15,20
5519,0,15,16,19
5520,0,16,12,22
5521,0,17,13,20
5522,0,16,14,20
5523,0,16,13,21
5524,0,14,14,22
5525,0,14,17,19
5526,0,12,13,25
5527,1,15,18,16
5528,0,15,17,18
5529,0,14,16,20
5530,0,19,13,18
5531,0,14,14,22
5532,0,18,15,17
5533,0,18,15,17
5534,0,19,13,18
5535,0,18,13,19
5536,0,16,14,20
5537,0,16,15,19
5538,0,14,16,20
5539,0,16,14,20
5540,0,16,16,18
5541,0,19,10,21
5542,0,16,16,18
5543,0,15,17,18
5544,0,14,13,23
5545,0,18,17,15
5546,1,19,14,16
5547,0,18,14,18
5548,0,19,13,18
5549,0,18,15,17
5550,0,19,13,18
5551,0,14,18,18
5552,0,18,16,16
5553,0,16,17,17
5554,0,18,13,19
5555,0,18,11,21
5556,0,16,16,18
5557,0,16,19,15
5558,0,18,13,19
5559,0,14,15,21
5560,0,16,17,17
5561,0,16,15,19
5562,0,15,14,21
5563,0,16,15,19
5564,0,17,13,20
5565,0,16,16,18
5566,0,18,11,21
5567,0,19,13,18
5568,0,17,11,22
5569,0,17,14,19
5570,0,16,16,18
5571,0,16,14,20
5572,0,16,15,19
5573,0,16,13,21
5574,0,17,16,17
5575,0,17,13,20
5576,0,20,12,18
5577,1,18,14,17
5578,0,17,16,17
5579,0,18,15,17
5580,0,17,16,17
5581,0,17,13,20
5582,0,14,17,19
5583,0,14,19,17
5584,0,16,19,15
5585,0,17,14,19
5586,0,16,16,18
5587,0,15,14,21
5588,0,16,13,21
5589,0,18,15,17
5590,0,15,14,21
5591,1,17,16,16
5592,1,14,17,18
5593,0,15,15,20
5594,0,12,18,20
5595,1,16,15,18
5596,0,15,15,20
5597,2,16,18,14
5598,1,18,14,17
5599,0,16,16,18
5600,0,13,18,19
5601,0,17,13,20
5602,1,17,16,16
5603,0,18,15,17
5604,0,17,17,16
5605,0,19,14,17
5606,0,21,12,17
5607,0,16,15,19
5608,1,18,14,17
5609,0,18,14,18
5610,1,22,11,16
5611,0,17,15,18
5612,0,16,15,19
5613,0,15,14,21
5614,0,20,9,21
5615,0,17,15,18
5616,0,14,17,19
5617,1,19,12,18
5618,0,16,17,17
5619,0,18,14,18
5620,0,16,16,18
5621,0,17,14,19
5622,0,16,17,17
5623,0,20,14,16
5624,1,16,18,15
5625,0,18,13,19
5626,0,15,17,18
5627,0,20,14,16
5628,1,18,13,18
5629,0,17,15,18
5630,0,19,16,15
5631,1,19,12,18
5632,0,18,15,17
5633,0,18,13,19
5634,0,19,13,18
5635,0,17,15,18
5636,0,19,14,17
5637,0,16,17,17
5638,0,18,13,19
5639,0,17,12,21
5640,0,19,12,19
5641,0,19,13,18
5642,0,16,15,19
5643,0,19,12,19
5644,0,16,14,20
5645,0,17,17,16
5646,0,19,13,18
5647,0,18,14,18
5648,0,18,13,19
5649,0,15,17,18
5650,0,16,15,19
5651,0,17,11,22
5652,0,19,11,20
5653,1,17,16,16
5654,0,18,15,17
5655,0,17,13,20
5656,0,17,14,19
5657,0,19,12,19
5658,0,17,15,18
5659,0,18,14,18
5660,0,17,15,18
5661,1,18,14,17
5662,0,19,13,18
5663,0,17,11,22
5664,1,16,14,19
5665,0,16,17,17
5666,0,15,16,19
5667,0,17,18,15
5668,0,20,13,17
5669,1,19,16,14
5670,0,18,14,18
5671,0,18,12,20
5672,0,18,16,16
5673,0,17,14,19
5674,0,16,15,19
5675,0,16,14,20
5676,0,15,15,20
5677,0,15,14,21
5678,0,12,17,21
5679,0,19,13,18
5680,1,14,15,20
5681,1,15,16,18
5682,0,16,12,22
5683,0,15,13,22
5684,0,16,15,19
5685,0,19,10,21
5686,0,14,15,21
5687,0,13,18,19
5688,0,15,14,21
5689,0,16,16,18
5690,0,14,16,20
5691,0,14,15,21
5692,0,16,16,18
5693,0,15,16,19
5694,0,14,15,21
5695,0,15,18,17
5696,0,16,16,18
5697,0,15,16,19
5698,0,16,15,19
5699,0,13,14,23
5700,0,15,15,20
5701,0,14,16,20
5702,0,16,14,20
5703,0,15,17,18
5704,1,16,14,19
5705,0,15,15,20
5706,0,15,15,20
5707,0,18,16,16
5708,1,15,15,19
5709,0,16,14,20
5710,0,17,14,19
5711,0,16,15,19
5712,0,14,16,20
5713,1,14,19,16
5714,1,16,16,17
5715,0,16,15,19
5716,0,16,15,19
5717,0,16,18,16
5718,0,16,15,19
5719,0,17,16,17
5720,1,17,14,18
5721,0,16,17,17
5722,0,15,15,20
5723,0,17,14,19
5724,0,15,18,17
5725,0,18,13,19
5726,0,19,15,16
5727,0,17,15,18
5728,0,12,18,20
5729,0,17,14,19
5730,0,18,16,16
5731,0,17,13,20
5732,0,15,16,19
5733,0,17,14,19
5734,0,15,16,19
5735,0,14,17,19
5736,0,14,15,21
5737,0,15,18,17
5738,0,17,14,19
5739,0,15,15,20
5740,0,14,15,21
5741,0,16,12,22
5742,0,17,14,19
5743,0,17,15,18
5744,0,18,13,19
5745,0,18,15,17
5746,0,20,14,16
5747,1,17,11,21
5748,1,18,12,19
5749,0,21,9,20
5750,0,19,10,21
5751,1,20,10,19
5752,0,17,13,20
5753,0,16,14,20
5754,0,16,13,21
5755,0,14,16,20
5756,0,15,13,22
5757,0,15,14,21
5758,0,15,12,23
5759,0,15,15,20
5760,0,16,15,19
5761,0,15,17,18
5762,0,14,15,21
5763,1,14,16,19
5764,0,15,14,21
5765,0,19,11,20
5766,0,16,17,17
5767,0,16,15,19
5768,1,18,13,18
5769,0,18,13,19
5770,0,17,15,18
5771,0,17,15,18
5772,0,19,12,19
5773,0,17,14,19
5774,0,18,15,17
5775,0,17,13,20
5776,0,14,14,22
5777,0,17,11,22
5778,0,16,16,18
5779,0,19,16,15
5780,0,17,16,17
5781,0,17,14,19
5782,1,17,14,18
5783,0,17,15,18
5784,0,17,14,19
5785,0,18,12,20
5786,0,17,14,19
5787,0,16,19,15
5788,0,15,18,17
5789,0,16,16,18
5790,0,17,17,16
5791,0,15,18,17
5792,0,17,16,17
5793,0,18,14,18
5794,0,15,16,19
5795,0,20,13,17
5796,0,17,13,20
5797,0,13,17,20
5798,0,16,15,19
5799,0,13,17,20
5800,0,13,20,17
5801,0,13,17,20
5802,0,14,20,16
5803,0,14,21,15
5804,0,16,15,19
5805,0,15,17,18
5806,0,16,17,17
5807,0,14,17,19
5808,0,13,17,20
5809,0,16,16,18
5810,0,15,17,18
5811,0,16,15,19
5812,0,17,14,19
5813,0,17,15,18
5814,0,17,16,17
5815,0,16,18,16
5816,0,17,17,16
5817,0,17,16,17
5818,0,16,19,15
5819,0,16,19,15
5820,0,17,15,18
5821,0,15,17,18
5822,0,15,16,19
5823,0,15,16,19
5824,0,14,16,20
5825,0,16,15,19
5826,0,14,15,21
