,HISP,NH_ASIAN,NH_BLACK,NH_WHITE,TOTPOP,step,ward
5323,152191.42676172085,8143.935547212788,6042.291499622351,96950.15658426797,266632.5108906951,532,3
5324,77926.38990304989,2816.612534059362,148883.41397456801,37561.23658743596,270546.64160579065,532,6
5325,94723.46888200718,23310.160793939114,71414.52669633762,90926.77493616487,285126.6272192075,532,9
5326,199579.0486824032,5945.516903544913,16062.245800784021,48410.316866407855,271403.30411157326,532,1
5327,16758.751651300598,21769.715192262403,18518.199441743818,205440.27085685154,268369.3008200888,532,0
5328,38745.28951475657,338.9042724436845,221422.62320005347,10948.206016995711,274722.8760334917,532,7
5329,72139.13587306326,1163.9923395734268,131854.00625580386,53456.062415040746,261404.96764201907,532,4
5330,7126.70139480166,20327.75492473359,212948.87586415227,31895.31919446706,277946.68700268253,533,2
5331,53262.688897380016,37210.17310176349,43649.54418230905,137639.7444406338,280412.85017104866,533,8
5332,71876.09843951672,25242.234390467227,6249.2730846256045,162581.91210173452,272225.23450340284,533,5
5333,152191.42676172085,8143.935547212788,6042.291499622351,96950.15658426797,266632.5108906951,533,3
5334,77926.38990304989,2816.612534059362,148883.41397456801,37561.23658743596,270546.64160579065,533,6
5335,94723.46888200718,23310.160793939114,71414.52669633762,90926.77493616487,285126.6272192075,533,9
5336,199579.0486824032,5945.516903544913,16062.245800784021,48410.316866407855,271403.30411157326,533,1
5337,16758.751651300598,21769.715192262403,18518.199441743818,205440.27085685154,268369.3008200888,533,0
5338,41183.831469190794,629.9093721496882,190665.51483317115,37393.24542554569,273259.4046945687,533,4
5339,69700.59391862905,872.9872398674229,162611.11462268623,27011.023006490774,262868.438980942,533,7
5340,7126.70139480166,20327.75492473359,212948.87586415227,31895.31919446706,277946.68700268253,534,2
5341,53262.688897380016,37210.17310176349,43649.54418230905,137639.7444406338,280412.85017104866,534,8
5342,71876.09843951672,25242.234390467227,6249.2730846256045,162581.91210173452,272225.23450340284,534,5
5343,152191.42676172085,8143.935547212788,6042.291499622351,96950.15658426797,266632.5108906951,534,3
5344,77926.38990304989,2816.612534059362,148883.41397456801,37561.23658743596,270546.64160579065,534,6
5345,94723.46888200718,23310.160793939114,71414.52669633762,90926.77493616487,285126.6272192075,534,9
5346,199579.0486824032,5945.516903544913,16062.245800784021,48410.316866407855,271403.30411157326,534,1
5347,16758.751651300598,21769.715192262403,18518.199441743818,205440.27085685154,268369.3008200888,534,0
5348,41183.831469190794,629.9093721496882,190665.51483317115,37393.24542554569,273259.4046945687,534,4
5349,69700.59391862905,872.9872398674229,162611.11462268623,27011.023006490774,262868.438980942,534,7
5350,7126.70139480166,20327.75492473359,212948.87586415227,31895.31919446706,277946.68700268253,535,2
5351,53262.688897380016,37210.17310176349,43649.54418230905,137639.7444406338,280412.85017104866,535,8
5352,71876.09843951672,25242.234390467227,6249.2730846256045,162581.91210173452,272225.23450340284,535,5
5353,152191.42676172085,8143.935547212788,6042.291499622351,96950.15658426797,266632.5108906951,535,3
5354,77926.38990304989,2816.612534059362,148883.41397456801,37561.23658743596,270546.64160579065,535,6
5355,94723.46888200718,23310.160793939114,71414.52669633762,90926.77493616487,285126.6272192075,535,9
5356,190677.17114298197,6035.620638677591,15292.81950240507,51468.07172331699,264910.6855866647,535,7
5357,16758.751651300598,21769.715192262403,18518.199441743818,205440.27085685154,268369.3008200888,535,0
5358,41183.831469190794,629.9093721496882,190665.51483317115,37393.24542554569,273259.4046945687,535,4
5359,78602.47145805028,782.8835047347449,163380.54092106517,23953.268149581643,269361.05750585056,535,1
5360,7126.70139480166,20327.75492473359,212948.87586415227,31895.31919446706,277946.68700268253,536,2
5361,53262.688897380016,37210.17310176349,43649.54418230905,137639.7444406338,280412.85017104866,536,8
5362,71876.09843951672,25242.234390467227,6249.2730846256045,162581.91210173452,272225.23450340284,536,6
5363,152191.42676172085,8143.935547212788,6042.291499622351,96950.15658426797,266632.5108906951,536,3
5364,77926.38990304989,2816.612534059362,148883.41397456801,37561.23658743596,270546.64160579065,536,5
5365,94723.46888200718,23310.160793939114,71414.52669633762,90926.77493616487,285126.6272192075,536,9
5366,190677.17114298197,6035.620638677591,15292.81950240507,51468.07172331699,264910.6855866647,536,7
5367,16758.751651300598,21769.715192262403,18518.199441743818,205440.27085685154,268369.3008200888,536,0
5368,41183.831469190794,629.9093721496882,190665.51483317115,37393.24542554569,273259.4046945687,536,4
5369,78602.47145805028,782.8835047347449,163380.54092106517,23953.268149581643,269361.05750585056,536,1
5370,7126.70139480166,20327.75492473359,212948.87586415227,31895.31919446706,277946.68700268253,537,2
5371,53262.688897380016,37210.17310176349,43649.54418230905,137639.7444406338,280412.85017104866,537,8
5372,71876.09843951672,25242.234390467227,6249.2730846256045,162581.91210173452,272225.23450340284,537,6
5373,127400.50744606179,8435.926447145604,7445.5958696509615,113544.84676979124,260731.78704843126,537,3
5374,102717.30921870898,2524.6216341265467,147480.1096045394,20966.54640191268,276447.3654480545,537,5
5375,94723.46888200718,23310.160793939114,71414.52669633762,90926.77493616487,285126.6272192075,537,9
5376,190677.17114298197,6035.620638677591,15292.81950240507,51468.07172331699,264910.6855866647,537,7
5377,16758.751651300598,21769.715192262403,18518.199441743818,205440.27085685154,268369.3008200888,537,0
5378,41183.831469190794,629.9093721496882,190665.51483317115,37393.24542554569,273259.4046945687,537,4
5379,78602.47145805028,782.8835047347449,163380.54092106517,23953.268149581643,269361.05750585056,537,1
5380,7126.70139480166,20327.75492473359,212948.87586415227,31895.31919446706,277946.68700268253,538,2
5381,53262.688897380016,37210.17310176349,43649.54418230905,137639.7444406338,280412.85017104866,538,8
5382,71876.09843951672,25242.234390467227,6249.2730846256045,162581.91210173452,272225.23450340284,538,6
5383,127400.50744606179,8435.926447145604,7445.5958696509615,113544.84676979124,260731.78704843126,538,3
5384,102717.30921870898,2524.6216341265467,147480.1096045394,20966.54640191268,276447.3654480545,538,5
5385,94723.46888200718,23310.160793939114,71414.52669633762,90926.77493616487,285126.6272192075,538,9
5386,190677.17114298197,6035.620638677591,15292.81950240507,51468.07172331699,264910.6855866647,538,7
5387,16758.751651300598,21769.715192262403,18518.199441743818,205440.27085685154,268369.3008200888,538,0
5388,39383.91646967029,409.90937033736105,214961.10830946814,17604.25521752794,275808.6133961385,538,1
5389,80402.38645757077,1002.8835065470722,139084.9474447682,43742.25835759939,266811.84880428086,538,4
5390,7126.70139480166,20327.75492473359,212948.87586415227,31895.31919446706,277946.68700268253,539,2
5391,53262.688897380016,37210.17310176349,43649.54418230905,137639.7444406338,280412.85017104866,539,8
5392,71876.09843951672,25242.234390467227,6249.2730846256045,162581.91210173452,272225.23450340284,539,6
5393,127400.50744606179,8435.926447145604,7445.5958696509615,113544.84676979124,260731.78704843126,539,3
5394,102717.30921870898,2524.6216341265467,147480.1096045394,20966.54640191268,276447.3654480545,539,5
5395,94723.46888200718,23310.160793939114,71414.52669633762,90926.77493616487,285126.6272192075,539,9
5396,190677.17114298197,6035.620638677591,15292.81950240507,51468.07172331699,264910.6855866647,539,7
5397,16758.751651300598,21769.715192262403,18518.199441743818,205440.27085685154,268369.3008200888,539,0
5398,41183.831469190794,629.9093721496882,190665.51483317115,37393.24542554569,273259.4046945687,539,1
5399,78602.47145805028,782.8835047347449,163380.54092106517,23953.268149581643,269361.05750585056,539,4
5400,7126.70139480166,20327.75492473359,212948.87586415227,31895.31919446706,277946.68700268253,540,2
5401,53262.688897380016,37210.17310176349,43649.54418230905,137639.7444406338,280412.85017104866,540,8
5402,71876.09843951672,25242.234390467227,6249.2730846256045,162581.91210173452,272225.23450340284,540,6
5403,127400.50744606179,8435.926447145604,7445.5958696509615,113544.84676979124,260731.78704843126,540,3
5404,102717.30921870898,2524.6216341265467,147480.1096045394,20966.54640191268,276447.3654480545,540,5
5405,94723.46888200718,23310.160793939114,71414.52669633762,90926.77493616487,285126.6272192075,540,9
5406,190677.17114298197,6035.620638677591,15292.81950240507,51468.07172331699,264910.6855866647,540,7
5407,16758.751651300598,21769.715192262403,18518.199441743818,205440.27085685154,268369.3008200888,540,0
5408,41183.831469190794,629.9093721496882,190665.51483317115,37393.24542554569,273259.4046945687,540,4
5409,78602.47145805028,782.8835047347449,163380.54092106517,23953.268149581643,269361.05750585056,540,1
5410,7126.70139480166,20327.75492473359,212948.87586415227,31895.31919446706,277946.68700268253,541,2
5411,53262.688897380016,37210.17310176349,43649.54418230905,137639.7444406338,280412.85017104866,541,8
5412,71876.09843951672,25242.234390467227,6249.2730846256045,162581.91210173452,272225.23450340284,541,6
5413,127400.50744606179,8435.926447145604,7445.5958696509615,113544.84676979124,260731.78704843126,541,3
5414,102717.30921870898,2524.6216341265467,147480.1096045394,20966.54640191268,276447.3654480545,541,5
5415,94723.46888200718,23310.160793939114,71414.52669633762,90926.77493616487,285126.6272192075,541,9
5416,190677.17114298197,6035.620638677591,15292.81950240507,51468.07172331699,264910.6855866647,541,7
5417,16758.751651300598,21769.715192262403,18518.199441743818,205440.27085685154,268369.3008200888,541,0
5418,41183.831469190794,629.9093721496882,190665.51483317115,37393.24542554569,273259.4046945687,541,4
5419,78602.47145805028,782.8835047347449,163380.54092106517,23953.268149581643,269361.05750585056,541,1
5420,7126.70139480166,20327.75492473359,212948.87586415227,31895.31919446706,277946.68700268253,542,2
5421,53262.688897380016,37210.17310176349,43649.54418230905,137639.7444406338,280412.85017104866,542,8
5422,71876.09843951672,25242.234390467227,6249.2730846256045,162581.91210173452,272225.23450340284,542,6
5423,127400.50744606179,8435.926447145604,7445.5958696509615,113544.84676979124,260731.78704843126,542,3
5424,102717.30921870898,2524.6216341265467,147480.1096045394,20966.54640191268,276447.3654480545,542,5
5425,94723.46888200718,23310.160793939114,71414.52669633762,90926.77493616487,285126.6272192075,542,9
5426,190677.17114298197,6035.620638677591,15292.81950240507,51468.07172331699,264910.6855866647,542,7
5427,16758.751651300598,21769.715192262403,18518.199441743818,205440.27085685154,268369.3008200888,542,0
5428,38745.28951475657,338.9042724436845,221422.62320005347,10948.206016995711,274722.8760334917,542,1
5429,81041.01341248449,1073.8886044407488,132623.43255418283,50398.307558131615,267897.5861669276,542,4
5430,7126.70139480166,20327.75492473359,212948.87586415227,31895.31919446706,277946.68700268253,543,9
5431,53262.688897380016,37210.17310176349,43649.54418230905,137639.7444406338,280412.85017104866,543,8
5432,71876.09843951672,25242.234390467227,6249.2730846256045,162581.91210173452,272225.23450340284,543,6
5433,127400.50744606179,8435.926447145604,7445.5958696509615,113544.84676979124,260731.78704843126,543,3
5434,102717.30921870898,2524.6216341265467,147480.1096045394,20966.54640191268,276447.3654480545,543,5
5435,94723.46888200718,23310.160793939114,71414.52669633762,90926.77493616487,285126.6272192075,543,2
5436,190677.17114298197,6035.620638677591,15292.81950240507,51468.07172331699,264910.6855866647,543,7
5437,16758.751651300598,21769.715192262403,18518.199441743818,205440.27085685154,268369.3008200888,543,0
5438,38745.28951475657,338.9042724436845,221422.62320005347,10948.206016995711,274722.8760334917,543,1
5439,81041.01341248449,1073.8886044407488,132623.43255418283,50398.307558131615,267897.5861669276,543,4
5440,7126.70139480166,20327.75492473359,212948.87586415227,31895.31919446706,277946.68700268253,544,9
5441,53262.688897380016,37210.17310176349,43649.54418230905,137639.7444406338,280412.85017104866,544,8
5442,71876.09843951672,25242.234390467227,6249.2730846256045,162581.91210173452,272225.23450340284,544,6
5443,127400.50744606179,8435.926447145604,7445.5958696509615,113544.84676979124,260731.78704843126,544,3
5444,102717.30921870898,2524.6216341265467,147480.1096045394,20966.54640191268,276447.3654480545,544,5
5445,94723.46888200718,23310.160793939114,71414.52669633762,90926.77493616487,285126.6272192075,544,4
5446,190677.17114298197,6035.620638677591,15292.81950240507,51468.07172331699,264910.6855866647,544,7
5447,16758.751651300598,21769.715192262403,18518.199441743818,205440.27085685154,268369.3008200888,544,0
5448,38745.28951475657,338.9042724436845,221422.62320005347,10948.206016995711,274722.8760334917,544,1
5449,81041.01341248449,1073.8886044407488,132623.43255418283,50398.307558131615,267897.5861669276,544,2
5450,7126.70139480166,20327.75492473359,212948.87586415227,31895.31919446706,277946.68700268253,545,9
5451,53262.688897380016,37210.17310176349,43649.54418230905,137639.7444406338,280412.85017104866,545,6
5452,71876.09843951672,25242.234390467227,6249.2730846256045,162581.91210173452,272225.23450340284,545,8
5453,127400.50744606179,8435.926447145604,7445.5958696509615,113544.84676979124,260731.78704843126,545,3
5454,102717.30921870898,2524.6216341265467,147480.1096045394,20966.54640191268,276447.3654480545,545,5
5455,94723.46888200718,23310.160793939114,71414.52669633762,90926.77493616487,285126.6272192075,545,4
5456,190677.17114298197,6035.620638677591,15292.81950240507,51468.07172331699,264910.6855866647,545,7
5457,16758.751651300598,21769.715192262403,18518.199441743818,205440.27085685154,268369.3008200888,545,0
5458,38745.28951475657,338.9042724436845,221422.62320005347,10948.206016995711,274722.8760334917,545,1
5459,81041.01341248449,1073.8886044407488,132623.43255418283,50398.307558131615,267897.5861669276,545,2
5460,31731.52783542946,20418.571574094156,184108.120899179,36241.916185667156,278202.3876177951,546,1
5461,14140.463074128766,248.08762308311708,250263.37816502675,6601.609025795614,274467.1754183791,546,9
5462,53262.688897380016,37210.17310176349,43649.54418230905,137639.7444406338,280412.85017104866,546,6
5463,71876.09843951672,25242.234390467227,6249.2730846256045,162581.91210173452,272225.23450340284,546,8
5464,127400.50744606179,8435.926447145604,7445.5958696509615,113544.84676979124,260731.78704843126,546,3
5465,102717.30921870898,2524.6216341265467,147480.1096045394,20966.54640191268,276447.3654480545,546,5
5466,94723.46888200718,23310.160793939114,71414.52669633762,90926.77493616487,285126.6272192075,546,4
5467,190677.17114298197,6035.620638677591,15292.81950240507,51468.07172331699,264910.6855866647,546,7
5468,16758.751651300598,21769.715192262403,18518.199441743818,205440.27085685154,268369.3008200888,546,0
5469,81041.01341248449,1073.8886044407488,132623.43255418283,50398.307558131615,267897.5861669276,546,2
5470,31731.52783542946,20418.571574094156,184108.120899179,36241.916185667156,278202.3876177951,547,0
5471,14140.463074128766,248.08762308311708,250263.37816502675,6601.609025795614,274467.1754183791,547,9
5472,53262.688897380016,37210.17310176349,43649.54418230905,137639.7444406338,280412.85017104866,547,6
5473,71876.09843951672,25242.234390467227,6249.2730846256045,162581.91210173452,272225.23450340284,547,8
5474,127400.50744606179,8435.926447145604,7445.5958696509615,113544.84676979124,260731.78704843126,547,3
5475,102717.30921870898,2524.6216341265467,147480.1096045394,20966.54640191268,276447.3654480545,547,5
5476,94723.46888200718,23310.160793939114,71414.52669633762,90926.77493616487,285126.6272192075,547,4
5477,190677.17114298197,6035.620638677591,15292.81950240507,51468.07172331699,264910.6855866647,547,7
5478,16758.751651300598,21769.715192262403,18518.199441743818,205440.27085685154,268369.3008200888,547,1
5479,81041.01341248449,1073.8886044407488,132623.43255418283,50398.307558131615,267897.5861669276,547,2
5480,31731.52783542946,20418.571574094156,184108.120899179,36241.916185667156,278202.3876177951,548,0
5481,14140.463074128766,248.08762308311708,250263.37816502675,6601.609025795614,274467.1754183791,548,9
5482,53262.688897380016,37210.17310176349,43649.54418230905,137639.7444406338,280412.85017104866,548,6
5483,71876.09843951672,25242.234390467227,6249.2730846256045,162581.91210173452,272225.23450340284,548,8
5484,152191.42676172085,8143.935547212788,6042.291499622351,96950.15658426797,266632.5108906951,548,3
5485,77926.38990304989,2816.612534059362,148883.41397456801,37561.23658743596,270546.64160579065,548,5
5486,94723.46888200718,23310.160793939114,71414.52669633762,90926.77493616487,285126.6272192075,548,4
5487,190677.17114298197,6035.620638677591,15292.81950240507,51468.07172331699,264910.6855866647,548,7
5488,16758.751651300598,21769.715192262403,18518.199441743818,205440.27085685154,268369.3008200888,548,1
5489,81041.01341248449,1073.8886044407488,132623.43255418283,50398.307558131615,267897.5861669276,548,2
5490,31731.52783542946,20418.571574094156,184108.120899179,36241.916185667156,278202.3876177951,549,0
5491,8353.73869628198,203.08556802976597,249298.91728898502,2251.4429156474157,263169.51671563677,549,9
5492,53262.688897380016,37210.17310176349,43649.54418230905,137639.7444406338,280412.85017104866,549,6
5493,71876.09843951672,25242.234390467227,6249.2730846256045,162581.91210173452,272225.23450340284,549,8
5494,152191.42676172085,8143.935547212788,6042.291499622351,96950.15658426797,266632.5108906951,549,3
5495,77926.38990304989,2816.612534059362,148883.41397456801,37561.23658743596,270546.64160579065,549,5
5496,94723.46888200718,23310.160793939114,71414.52669633762,90926.77493616487,285126.6272192075,549,4
5497,190677.17114298197,6035.620638677591,15292.81950240507,51468.07172331699,264910.6855866647,549,7
5498,16758.751651300598,21769.715192262403,18518.199441743818,205440.27085685154,268369.3008200888,549,1
5499,86827.73779033127,1118.8906594940997,133587.89343022453,54748.47366827982,279195.2448696699,549,2
5500,31731.52783542946,20418.571574094156,184108.120899179,36241.916185667156,278202.3876177951,550,0
5501,8353.73869628198,203.08556802976597,249298.91728898502,2251.4429156474157,263169.51671563677,550,9
5502,53262.688897380016,37210.17310176349,43649.54418230905,137639.7444406338,280412.85017104866,550,6
5503,71876.09843951672,25242.234390467227,6249.2730846256045,162581.91210173452,272225.23450340284,550,8
5504,152191.42676172085,8143.935547212788,6042.291499622351,96950.15658426797,266632.5108906951,550,3
5505,77926.38990304989,2816.612534059362,148883.41397456801,37561.23658743596,270546.64160579065,550,5
5506,94723.46888200718,23310.160793939114,71414.52669633762,90926.77493616487,285126.6272192075,550,4
5507,190677.17114298197,6035.620638677591,15292.81950240507,51468.07172331699,264910.6855866647,550,7
5508,16758.751651300598,21769.715192262403,18518.199441743818,205440.27085685154,268369.3008200888,550,1
5509,86827.73779033127,1118.8906594940997,133587.89343022453,54748.47366827982,279195.2448696699,550,2
5510,31731.52783542946,20418.571574094156,184108.120899179,36241.916185667156,278202.3876177951,551,0
5511,8353.73869628198,203.08556802976597,249298.91728898502,2251.4429156474157,263169.51671563677,551,9
5512,53262.688897380016,37210.17310176349,43649.54418230905,137639.7444406338,280412.85017104866,551,6
5513,114286.99420726842,9718.570414061669,5159.253443236128,128130.02911326788,260449.27903931148,551,8
5514,109780.53099396917,23667.59952361835,7132.311141011827,131402.0395727346,278408.4663547865,551,3
5515,77926.38990304989,2816.612534059362,148883.41397456801,37561.23658743596,270546.64160579065,551,5
5516,94723.46888200718,23310.160793939114,71414.52669633762,90926.77493616487,285126.6272192075,551,4
5517,190677.17114298197,6035.620638677591,15292.81950240507,51468.07172331699,264910.6855866647,551,7
5518,16758.751651300598,21769.715192262403,18518.199441743818,205440.27085685154,268369.3008200888,551,1
5519,86827.73779033127,1118.8906594940997,133587.89343022453,54748.47366827982,279195.2448696699,551,2
5520,31731.52783542946,20418.571574094156,184108.120899179,36241.916185667156,278202.3876177951,552,0
5521,8353.73869628198,203.08556802976597,249298.91728898502,2251.4429156474157,263169.51671563677,552,9
5522,53262.688897380016,37210.17310176349,43649.54418230905,137639.7444406338,280412.85017104866,552,6
5523,114286.99420726842,9718.570414061669,5159.253443236128,128130.02911326788,260449.27903931148,552,8
5524,109780.53099396917,23667.59952361835,7132.311141011827,131402.0395727346,278408.4663547865,552,3
5525,77926.38990304989,2816.612534059362,148883.41397456801,37561.23658743596,270546.64160579065,552,5
5526,94723.46888200718,23310.160793939114,71414.52669633762,90926.77493616487,285126.6272192075,552,4
5527,199483.12150377693,5487.8496140094585,41111.76194766238,19837.013779389345,267305.3864789334,552,2
5528,16758.751651300598,21769.715192262403,18518.199441743818,205440.27085685154,268369.3008200888,552,1
5529,78021.78742953631,1666.661684162232,107768.95098496722,86379.53161220747,276800.5439774013,552,7
5530,7007.852640098243,20222.660757432062,197775.4114893451,31299.500526730437,261425.9985759474,553,9
5531,53262.688897380016,37210.17310176349,43649.54418230905,137639.7444406338,280412.85017104866,553,6
5532,114286.99420726842,9718.570414061669,5159.253443236128,128130.02911326788,260449.27903931148,553,8
5533,109780.53099396917,23667.59952361835,7132.311141011827,131402.0395727346,278408.4663547865,553,3
5534,77926.38990304989,2816.612534059362,148883.41397456801,37561.23658743596,270546.64160579065,553,5
5535,94723.46888200718,23310.160793939114,71414.52669633762,90926.77493616487,285126.6272192075,553,4
5536,199483.12150377693,5487.8496140094585,41111.76194766238,19837.013779389345,267305.3864789334,553,2
5537,16758.751651300598,21769.715192262403,18518.199441743818,205440.27085685154,268369.3008200888,553,1
5538,33077.4138916132,398.99638469185925,235631.62669881887,7193.858574584137,279945.9057574845,553,0
5539,78021.78742953631,1666.661684162232,107768.95098496722,86379.53161220747,276800.5439774013,553,7
5540,7511.871864941724,20325.752806750093,215513.47042007552,31845.318468321904,280824.97859583003,554,9
5541,53262.688897380016,37210.17310176349,43649.54418230905,137639.7444406338,280412.85017104866,554,6
5542,114286.99420726842,9718.570414061669,5159.253443236128,128130.02911326788,260449.27903931148,554,8
5543,109780.53099396917,23667.59952361835,7132.311141011827,131402.0395727346,278408.4663547865,554,3
5544,77926.38990304989,2816.612534059362,148883.41397456801,37561.23658743596,270546.64160579065,554,5
5545,94723.46888200718,23310.160793939114,71414.52669633762,90926.77493616487,285126.6272192075,554,4
5546,199483.12150377693,5487.8496140094585,41111.76194766238,19837.013779389345,267305.3864789334,554,2
5547,16758.751651300598,21769.715192262403,18518.199441743818,205440.27085685154,268369.3008200888,554,1
5548,32573.394666769716,295.9043353738278,217893.56776808848,6648.040632992667,260546.92573760182,554,0
5549,78021.78742953631,1666.661684162232,107768.95098496722,86379.53161220747,276800.5439774013,554,7
5550,7511.871864941724,20325.752806750093,215513.47042007552,31845.318468321904,280824.97859583003,555,9
5551,53262.688897380016,37210.17310176349,43649.54418230905,137639.7444406338,280412.85017104866,555,6
5552,39737.07450251091,8564.437824735345,87842.79282362486,120016.03157314399,259621.35361425963,555,5
5553,109780.53099396917,23667.59952361835,7132.311141011827,131402.0395727346,278408.4663547865,555,3
5554,152476.30960780743,3970.7451233856855,66199.87459417926,45675.23412755984,271374.5670308425,555,8
5555,94723.46888200718,23310.160793939114,71414.52669633762,90926.77493616487,285126.6272192075,555,4
5556,199483.12150377693,5487.8496140094585,41111.76194766238,19837.013779389345,267305.3864789334,555,2
5557,16758.751651300598,21769.715192262403,18518.199441743818,205440.27085685154,268369.3008200888,555,1
5558,32573.394666769716,295.9043353738278,217893.56776808848,6648.040632992667,260546.92573760182,555,0
5559,78021.78742953631,1666.661684162232,107768.95098496722,86379.53161220747,276800.5439774013,555,7
5560,7511.871864941724,20325.752806750093,215513.47042007552,31845.318468321904,280824.97859583003,556,9
5561,53262.688897380016,37210.17310176349,43649.54418230905,137639.7444406338,280412.85017104866,556,6
5562,39737.07450251091,8564.437824735345,87842.79282362486,120016.03157314399,259621.35361425963,556,5
5563,109780.53099396917,23667.59952361835,7132.311141011827,131402.0395727346,278408.4663547865,556,3
5564,152476.30960780743,3970.7451233856855,66199.87459417926,45675.23412755984,271374.5670308425,556,8
5565,94723.46888200718,23310.160793939114,71414.52669633762,90926.77493616487,285126.6272192075,556,4
5566,199483.12150377693,5487.8496140094585,41111.76194766238,19837.013779389345,267305.3864789334,556,2
5567,16758.751651300598,21769.715192262403,18518.199441743818,205440.27085685154,268369.3008200888,556,1
5568,32573.394666769716,295.9043353738278,217893.56776808848,6648.040632992667,260546.92573760182,556,0
5569,78021.78742953631,1666.661684162232,107768.95098496722,86379.53161220747,276800.5439774013,556,7
5570,7511.871864941724,20325.752806750093,215513.47042007552,31845.318468321904,280824.97859583003,557,9
5571,53262.688897380016,37210.17310176349,43649.54418230905,137639.7444406338,280412.85017104866,557,6
5572,39737.07450251091,8564.437824735345,87842.79282362486,120016.03157314399,259621.35361425963,557,5
5573,109780.53099396917,23667.59952361835,7132.311141011827,131402.0395727346,278408.4663547865,557,3
5574,152476.30960780743,3970.7451233856855,66199.87459417926,45675.23412755984,271374.5670308425,557,4
5575,94723.46888200718,23310.160793939114,71414.52669633762,90926.77493616487,285126.6272192075,557,8
5576,199483.12150377693,5487.8496140094585,41111.76194766238,19837.013779389345,267305.3864789334,557,2
5577,16758.751651300598,21769.715192262403,18518.199441743818,205440.27085685154,268369.3008200888,557,1
5578,32573.394666769716,295.9043353738278,217893.56776808848,6648.040632992667,260546.92573760182,557,0
5579,78021.78742953631,1666.661684162232,107768.95098496722,86379.53161220747,276800.5439774013,557,7
5580,7511.871864941724,20325.752806750093,215513.47042007552,31845.318468321904,280824.97859583003,558,9
5581,53262.688897380016,37210.17310176349,43649.54418230905,137639.7444406338,280412.85017104866,558,6
5582,39737.07450251091,8564.437824735345,87842.79282362486,120016.03157314399,259621.35361425963,558,5
5583,109780.53099396917,23667.59952361835,7132.311141011827,131402.0395727346,278408.4663547865,558,3
5584,152476.30960780743,3970.7451233856855,66199.87459417926,45675.23412755984,271374.5670308425,558,4
5585,94723.46888200718,23310.160793939114,71414.52669633762,90926.77493616487,285126.6272192075,558,8
5586,199483.12150377693,5487.8496140094585,41111.76194766238,19837.013779389345,267305.3864789334,558,2
5587,16758.751651300598,21769.715192262403,18518.199441743818,205440.27085685154,268369.3008200888,558,1
5588,38675.852618138546,332.9041057368726,209577.21724305386,10939.980450874631,262717.7932210266,558,7
5589,71919.32947816749,1629.6619137991872,116085.30151000185,82087.5917943255,274629.6764939765,558,0
5590,7511.871864941724,20325.752806750093,215513.47042007552,31845.318468321904,280824.97859583003,559,9
5591,53262.688897380016,37210.17310176349,43649.54418230905,137639.7444406338,280412.85017104866,559,6
5592,39737.07450251091,8564.437824735345,87842.79282362486,120016.03157314399,259621.35361425963,559,5
5593,109780.53099396917,23667.59952361835,7132.311141011827,131402.0395727346,278408.4663547865,559,3
5594,152476.30960780743,3970.7451233856855,66199.87459417926,45675.23412755984,271374.5670308425,559,4
5595,94723.46888200718,23310.160793939114,71414.52669633762,90926.77493616487,285126.6272192075,559,8
5596,199483.12150377693,5487.8496140094585,41111.76194766238,19837.013779389345,267305.3864789334,559,2
5597,16758.751651300598,21769.715192262403,18518.199441743818,205440.27085685154,268369.3008200888,559,1
5598,38675.852618138546,332.9041057368726,209577.21724305386,10939.980450874631,262717.7932210266,559,7
5599,71919.32947816749,1629.6619137991872,116085.30151000185,82087.5917943255,274629.6764939765,559,0
5600,7076.710518040141,20234.660734979236,213812.23881366043,31253.311931039523,277530.2894473416,560,7
5601,53262.688897380016,37210.17310176349,43649.54418230905,137639.7444406338,280412.85017104866,560,6
5602,39737.07450251091,8564.437824735345,87842.79282362486,120016.03157314399,259621.35361425963,560,5
5603,109780.53099396917,23667.59952361835,7132.311141011827,131402.0395727346,278408.4663547865,560,3
5604,152476.30960780743,3970.7451233856855,66199.87459417926,45675.23412755984,271374.5670308425,560,4
5605,94723.46888200718,23310.160793939114,71414.52669633762,90926.77493616487,285126.6272192075,560,8
5606,199483.12150377693,5487.8496140094585,41111.76194766238,19837.013779389345,267305.3864789334,560,2
5607,16758.751651300598,21769.715192262403,18518.199441743818,205440.27085685154,268369.3008200888,560,1
5608,39111.013965040125,423.99617750773115,211278.448849469,11531.986988157012,266012.48236951506,560,9
5609,71919.32947816749,1629.6619137991872,116085.30151000185,82087.5917943255,274629.6764939765,560,0
5610,7076.710518040141,20234.660734979236,213812.23881366043,31253.311931039523,277530.2894473416,561,7
5611,53262.688897380016,37210.17310176349,43649.54418230905,137639.7444406338,280412.85017104866,561,6
5612,39737.07450251091,8564.437824735345,87842.79282362486,120016.03157314399,259621.35361425963,561,5
5613,109780.53099396917,23667.59952361835,7132.311141011827,131402.0395727346,278408.4663547865,561,3
5614,152476.30960780743,3970.7451233856855,66199.87459417926,45675.23412755984,271374.5670308425,561,4
5615,94723.46888200718,23310.160793939114,71414.52669633762,90926.77493616487,285126.6272192075,561,8
5616,199483.12150377693,5487.8496140094585,41111.76194766238,19837.013779389345,267305.3864789334,561,2
5617,16758.751651300598,21769.715192262403,18518.199441743818,205440.27085685154,268369.3008200888,561,1
